log_id,user_id,action,case_id,timestamp,ip_address
LOG000945,USR0023,Downloaded Report,CASE005528,2026-06-03 09:39:00,10.31.194.229
LOG002463,USR0004,Viewed Suspect Profile,CASE009271,2026-06-03 09:44:00,10.127.130.235
LOG002292,USR0008,Viewed Suspect Profile,CASE003390,2026-06-03 09:51:00,10.241.142.119
LOG003747,USR0027,Searched Entity,,2026-06-03 09:57:00,10.171.189.178
LOG002303,USR0014,Searched Entity,,2026-06-03 10:01:00,10.46.159.2
LOG001031,USR0006,Viewed Case,CASE008262,2026-06-03 10:04:00,10.78.155.20
LOG005182,USR0015,Updated Evidence,CASE002135,2026-06-03 10:08:00,10.137.43.101
LOG003658,USR0019,Searched Entity,,2026-06-03 10:12:00,10.189.127.228
LOG004715,USR0017,Updated Evidence,CASE009050,2026-06-03 10:23:00,10.185.169.235
LOG005327,USR0018,Updated Evidence,CASE004278,2026-06-03 10:27:00,10.23.115.86
LOG002192,USR0002,Viewed Case,CASE001294,2026-06-03 10:31:00,10.217.157.170
LOG005774,USR0028,Viewed Suspect Profile,CASE007106,2026-06-03 10:38:00,10.188.137.236
LOG000531,USR0020,Viewed Suspect Profile,CASE003390,2026-06-03 10:39:00,10.25.35.149
LOG004626,USR0025,Searched Entity,,2026-06-03 10:52:00,10.93.47.66
LOG004167,USR0031,Viewed Case,CASE004759,2026-06-03 10:57:00,10.87.87.182
LOG005254,USR0006,Viewed Case,CASE008888,2026-06-03 11:00:00,10.225.183.136
LOG002245,USR0019,Viewed Case,CASE000308,2026-06-03 11:03:00,10.42.187.17
LOG000833,USR0022,Viewed Suspect Profile,CASE009716,2026-06-03 11:03:00,10.63.216.187
LOG000258,USR0020,Updated Evidence,CASE002451,2026-06-03 11:04:00,10.56.16.179
LOG000795,USR0026,Searched Entity,,2026-06-03 11:13:00,10.69.248.51
LOG000741,USR0019,Viewed Suspect Profile,CASE005135,2026-06-03 11:13:00,10.82.85.48
LOG000725,USR0002,Updated Evidence,CASE001173,2026-06-03 11:16:00,10.187.117.142
LOG000969,USR0021,Searched Entity,,2026-06-03 11:19:00,10.234.189.102
LOG005235,USR0019,Updated Evidence,CASE006632,2026-06-03 11:21:00,10.51.219.173
LOG003072,USR0017,Viewed Suspect Profile,CASE009711,2026-06-03 11:23:00,10.124.148.238
LOG003390,USR0007,Searched Entity,,2026-06-03 11:25:00,10.128.93.227
LOG000631,USR0014,Viewed Suspect Profile,CASE007474,2026-06-03 11:38:00,10.239.111.174
LOG001048,USR0026,Updated Evidence,CASE001967,2026-06-03 11:40:00,10.54.178.225
LOG005870,USR0026,Downloaded Report,CASE009252,2026-06-03 11:45:00,10.64.176.135
LOG005199,USR0023,Updated Evidence,CASE004520,2026-06-03 12:00:00,10.206.47.110
LOG001952,USR0004,Viewed Case,CASE003728,2026-06-03 12:02:00,10.149.211.66
LOG003389,USR0022,Viewed Suspect Profile,CASE000116,2026-06-03 12:03:00,10.15.89.72
LOG000496,USR0029,Searched Entity,,2026-06-03 12:06:00,10.53.212.123
LOG001009,USR0002,Searched Entity,,2026-06-03 12:11:00,10.118.180.232
LOG004171,USR0009,Viewed Case,CASE008184,2026-06-03 12:15:00,10.23.35.139
LOG002688,USR0015,Updated Evidence,CASE006524,2026-06-03 12:26:00,10.80.96.51
LOG002884,USR0003,Viewed Case,CASE005593,2026-06-03 12:32:00,10.183.155.187
LOG000284,USR0028,Viewed Case,CASE004438,2026-06-03 12:39:00,10.87.47.69
LOG002857,USR0003,Downloaded Report,CASE006738,2026-06-03 12:46:00,10.15.3.222
LOG001107,USR0002,Updated Evidence,CASE005353,2026-06-03 12:46:00,10.199.172.170
LOG002650,USR0033,Updated Evidence,CASE002202,2026-06-03 12:46:00,10.159.186.44
LOG002261,USR0021,Viewed Suspect Profile,CASE002248,2026-06-03 12:50:00,10.87.149.11
LOG003704,USR0029,Searched Entity,,2026-06-03 13:02:00,10.241.172.239
LOG003664,USR0032,Searched Entity,,2026-06-03 13:05:00,10.6.130.122
LOG003448,USR0016,Viewed Suspect Profile,CASE004615,2026-06-03 13:06:00,10.183.123.223
LOG002349,USR0014,Viewed Suspect Profile,CASE001769,2026-06-03 13:12:00,10.221.250.57
LOG001946,USR0019,Downloaded Report,CASE005967,2026-06-03 13:16:00,10.185.43.250
LOG001480,USR0029,Updated Evidence,CASE002986,2026-06-03 13:32:00,10.95.121.174
LOG000225,USR0027,Viewed Suspect Profile,CASE005288,2026-06-03 13:40:00,10.195.171.103
LOG003722,USR0025,Downloaded Report,CASE002821,2026-06-03 13:46:00,10.80.254.96
LOG001050,USR0026,Downloaded Report,CASE003557,2026-06-03 13:57:00,10.156.97.197
LOG005121,USR0004,Searched Entity,,2026-06-03 14:07:00,10.49.131.223
LOG000658,USR0014,Viewed Suspect Profile,CASE005443,2026-06-03 14:10:00,10.165.29.39
LOG004919,USR0006,Downloaded Report,CASE005922,2026-06-03 14:13:00,10.181.252.92
LOG001294,USR0012,Updated Evidence,CASE009630,2026-06-03 14:20:00,10.33.240.164
LOG005988,USR0023,Updated Evidence,CASE006245,2026-06-03 14:23:00,10.121.4.46
LOG002057,USR0031,Searched Entity,,2026-06-03 14:27:00,10.249.67.177
LOG000068,USR0007,Searched Entity,,2026-06-03 14:29:00,10.138.17.126
LOG004034,USR0001,Updated Evidence,CASE000279,2026-06-03 14:32:00,10.177.48.176
LOG001613,USR0028,Viewed Case,CASE003263,2026-06-03 14:41:00,10.171.177.17
LOG004247,USR0027,Viewed Suspect Profile,CASE003072,2026-06-03 15:00:00,10.194.128.174
LOG003940,USR0032,Viewed Case,CASE009297,2026-06-03 15:05:00,10.42.24.60
LOG005649,USR0027,Viewed Suspect Profile,CASE001691,2026-06-03 15:15:00,10.87.53.209
LOG000697,USR0023,Viewed Suspect Profile,CASE008788,2026-06-03 15:16:00,10.140.40.79
LOG002565,USR0022,Viewed Suspect Profile,CASE005931,2026-06-03 15:26:00,10.159.235.133
LOG005129,USR0023,Viewed Suspect Profile,CASE001991,2026-06-03 15:29:00,10.216.224.208
LOG001002,USR0009,Viewed Case,CASE002446,2026-06-03 15:41:00,10.91.149.216
LOG000613,USR0001,Viewed Suspect Profile,CASE000178,2026-06-03 15:48:00,10.132.20.188
LOG001057,USR0007,Viewed Case,CASE004037,2026-06-03 15:49:00,10.4.141.6
LOG001582,USR0028,Updated Evidence,CASE000742,2026-06-03 15:49:00,10.248.81.150
LOG001931,USR0016,Downloaded Report,CASE006344,2026-06-03 15:49:00,10.195.210.107
LOG000603,USR0015,Downloaded Report,CASE003424,2026-06-03 15:51:00,10.17.120.70
LOG002959,USR0012,Downloaded Report,CASE004700,2026-06-03 15:52:00,10.146.111.21
LOG001568,USR0018,Downloaded Report,CASE008488,2026-06-03 15:54:00,10.82.53.230
LOG004154,USR0001,Viewed Case,CASE006891,2026-06-03 15:54:00,10.241.121.250
LOG000267,USR0020,Searched Entity,,2026-06-03 16:23:00,10.212.0.147
LOG005070,USR0021,Viewed Case,CASE000355,2026-06-03 16:23:00,10.165.138.148
LOG000816,USR0017,Updated Evidence,CASE007320,2026-06-03 16:35:00,10.161.110.7
LOG001673,USR0009,Viewed Case,CASE003039,2026-06-03 16:45:00,10.63.11.202
LOG001626,USR0002,Updated Evidence,CASE007667,2026-06-03 16:53:00,10.57.24.87
LOG004218,USR0029,Viewed Case,CASE008595,2026-06-03 17:01:00,10.77.42.1
LOG004549,USR0033,Downloaded Report,CASE003705,2026-06-03 17:09:00,10.38.114.53
LOG003763,USR0018,Downloaded Report,CASE000924,2026-06-03 17:11:00,10.156.125.176
LOG001273,USR0017,Viewed Case,CASE008110,2026-06-03 17:15:00,10.4.103.73
LOG004756,USR0016,Downloaded Report,CASE000924,2026-06-03 17:16:00,10.230.206.243
LOG004585,USR0014,Downloaded Report,CASE006496,2026-06-03 17:18:00,10.48.208.130
LOG004778,USR0009,Downloaded Report,CASE002283,2026-06-03 17:19:00,10.130.89.48
LOG003714,USR0012,Viewed Case,CASE004282,2026-06-03 17:20:00,10.198.214.27
LOG000979,USR0025,Viewed Suspect Profile,CASE009087,2026-06-03 17:21:00,10.129.43.136
LOG005418,USR0027,Viewed Case,CASE001142,2026-06-03 17:22:00,10.116.151.139
LOG001943,USR0029,Downloaded Report,CASE002134,2026-06-03 17:22:00,10.11.119.81
LOG004648,USR0015,Updated Evidence,CASE002796,2026-06-03 17:27:00,10.225.176.30
LOG005393,USR0030,Viewed Case,CASE004615,2026-06-03 17:29:00,10.53.212.142
LOG004135,USR0031,Viewed Suspect Profile,CASE002708,2026-06-03 17:37:00,10.120.202.54
LOG001847,USR0032,Searched Entity,,2026-06-03 17:37:00,10.27.96.30
LOG005849,USR0014,Downloaded Report,CASE009896,2026-06-03 17:39:00,10.207.213.38
LOG003084,USR0001,Viewed Suspect Profile,CASE004438,2026-06-03 17:41:00,10.97.186.197
LOG002600,USR0017,Viewed Case,CASE003733,2026-06-03 17:55:00,10.215.94.142
LOG000036,USR0010,Searched Entity,,2026-06-03 17:56:00,10.223.248.220
LOG002144,USR0019,Viewed Suspect Profile,CASE003965,2026-06-03 17:58:00,10.42.3.13
LOG004436,USR0015,Updated Evidence,CASE006012,2026-06-03 18:02:00,10.74.242.245
LOG001565,USR0025,Viewed Case,CASE000676,2026-06-03 18:12:00,10.128.10.88
LOG001400,USR0018,Searched Entity,,2026-06-03 18:15:00,10.54.211.26
LOG005208,USR0022,Downloaded Report,CASE006209,2026-06-03 18:23:00,10.132.173.158
LOG005176,USR0008,Downloaded Report,CASE007905,2026-06-03 18:24:00,10.51.0.132
LOG003287,USR0024,Viewed Case,CASE008701,2026-06-03 18:38:00,10.47.31.8
LOG005423,USR0025,Updated Evidence,CASE000193,2026-06-03 18:59:00,10.188.169.130
LOG005660,USR0024,Searched Entity,,2026-06-03 19:03:00,10.47.10.217
LOG005734,USR0026,Searched Entity,,2026-06-03 19:09:00,10.253.73.158
LOG004312,USR0011,Viewed Case,CASE000131,2026-06-03 19:19:00,10.76.109.170
LOG001218,USR0012,Downloaded Report,CASE001437,2026-06-03 19:25:00,10.166.45.12
LOG004355,USR0014,Searched Entity,,2026-06-03 19:25:00,10.74.237.37
LOG001620,USR0017,Searched Entity,,2026-06-03 19:43:00,10.48.1.28
LOG002612,USR0007,Viewed Case,CASE008319,2026-06-03 19:44:00,10.213.127.69
LOG003459,USR0032,Updated Evidence,CASE008794,2026-06-03 19:51:00,10.57.32.117
LOG003855,USR0030,Updated Evidence,CASE007162,2026-06-03 19:52:00,10.68.98.168
LOG005397,USR0013,Viewed Case,CASE009467,2026-06-03 19:54:00,10.104.82.43
LOG004899,USR0005,Searched Entity,,2026-06-03 20:06:00,10.80.138.181
LOG000771,USR0026,Viewed Case,CASE007665,2026-06-03 20:11:00,10.99.234.47
LOG004678,USR0025,Viewed Case,CASE009790,2026-06-03 20:12:00,10.52.200.87
LOG004288,USR0012,Downloaded Report,CASE007413,2026-06-03 20:12:00,10.153.31.84
LOG003633,USR0010,Downloaded Report,CASE007957,2026-06-03 20:13:00,10.190.76.57
LOG004137,USR0027,Downloaded Report,CASE006250,2026-06-03 20:14:00,10.32.198.149
LOG005089,USR0003,Searched Entity,,2026-06-03 20:15:00,10.81.227.155
LOG003240,USR0005,Downloaded Report,CASE005753,2026-06-03 20:15:00,10.248.14.159
LOG004545,USR0014,Viewed Case,CASE006367,2026-06-03 20:21:00,10.196.138.32
LOG005111,USR0010,Viewed Suspect Profile,CASE001688,2026-06-03 20:31:00,10.190.130.252
LOG002930,USR0020,Updated Evidence,CASE007995,2026-06-04 08:09:00,10.249.133.199
LOG001091,USR0028,Updated Evidence,CASE007782,2026-06-04 08:27:00,10.197.69.100
LOG001462,USR0005,Viewed Suspect Profile,CASE001938,2026-06-04 08:28:00,10.163.131.101
LOG005993,USR0016,Downloaded Report,CASE006481,2026-06-04 08:33:00,10.226.165.38
LOG005410,USR0004,Updated Evidence,CASE008269,2026-06-04 08:37:00,10.40.34.156
LOG004662,USR0010,Downloaded Report,CASE009237,2026-06-04 08:49:00,10.177.244.166
LOG003265,USR0013,Viewed Suspect Profile,CASE005601,2026-06-04 08:58:00,10.153.221.59
LOG005409,USR0009,Viewed Case,CASE006346,2026-06-04 09:02:00,10.139.170.46
LOG005413,USR0011,Updated Evidence,CASE002746,2026-06-04 09:07:00,10.85.233.200
LOG000504,USR0021,Downloaded Report,CASE005863,2026-06-04 09:08:00,10.24.115.221
LOG005437,USR0026,Viewed Case,CASE001947,2026-06-04 09:13:00,10.59.124.211
LOG000028,USR0033,Downloaded Report,CASE004355,2026-06-04 09:25:00,10.98.19.22
LOG002319,USR0019,Downloaded Report,CASE005681,2026-06-04 09:32:00,10.10.71.55
LOG005264,USR0029,Downloaded Report,CASE005443,2026-06-04 09:37:00,10.165.67.102
LOG002477,USR0017,Updated Evidence,CASE001434,2026-06-04 09:55:00,10.88.58.229
LOG002033,USR0020,Updated Evidence,CASE003837,2026-06-04 09:57:00,10.124.35.182
LOG004625,USR0024,Searched Entity,,2026-06-04 10:07:00,10.54.210.139
LOG004517,USR0025,Viewed Case,CASE006451,2026-06-04 10:10:00,10.12.127.177
LOG000206,USR0005,Searched Entity,,2026-06-04 10:15:00,10.67.167.25
LOG005108,USR0032,Viewed Suspect Profile,CASE007910,2026-06-04 10:17:00,10.214.133.70
LOG000687,USR0015,Downloaded Report,CASE002094,2026-06-04 10:20:00,10.253.69.16
LOG003989,USR0009,Viewed Case,CASE007899,2026-06-04 10:20:00,10.114.22.71
LOG001981,USR0029,Searched Entity,,2026-06-04 10:23:00,10.9.43.93
LOG004087,USR0020,Searched Entity,,2026-06-04 10:24:00,10.55.163.211
LOG000588,USR0008,Downloaded Report,CASE009748,2026-06-04 10:26:00,10.166.193.71
LOG002020,USR0016,Searched Entity,,2026-06-04 10:27:00,10.186.224.136
LOG003479,USR0005,Viewed Suspect Profile,CASE007918,2026-06-04 10:27:00,10.213.68.61
LOG001479,USR0003,Downloaded Report,CASE006432,2026-06-04 10:33:00,10.227.163.206
LOG002667,USR0020,Downloaded Report,CASE003029,2026-06-04 10:35:00,10.55.68.209
LOG001388,USR0030,Downloaded Report,CASE000598,2026-06-04 10:37:00,10.27.223.146
LOG002971,USR0025,Viewed Case,CASE003965,2026-06-04 10:39:00,10.218.187.68
LOG002295,USR0001,Downloaded Report,CASE007210,2026-06-04 10:43:00,10.54.68.19
LOG003799,USR0016,Updated Evidence,CASE003721,2026-06-04 10:44:00,10.174.7.101
LOG005590,USR0013,Viewed Case,CASE005443,2026-06-04 10:46:00,10.25.98.10
LOG003332,USR0004,Searched Entity,,2026-06-04 10:52:00,10.172.11.117
LOG001202,USR0018,Downloaded Report,CASE001309,2026-06-04 10:56:00,10.152.97.193
LOG001338,USR0001,Updated Evidence,CASE007108,2026-06-04 10:58:00,10.84.212.203
LOG002909,USR0024,Downloaded Report,CASE001774,2026-06-04 11:03:00,10.70.143.218
LOG005788,USR0022,Viewed Case,CASE009223,2026-06-04 11:06:00,10.127.12.131
LOG000933,USR0030,Viewed Case,CASE000537,2026-06-04 11:08:00,10.207.86.136
LOG000205,USR0030,Downloaded Report,CASE008859,2026-06-04 11:14:00,10.22.165.235
LOG004313,USR0018,Downloaded Report,CASE003501,2026-06-04 11:14:00,10.245.107.142
LOG000664,USR0020,Viewed Suspect Profile,CASE008837,2026-06-04 11:30:00,10.132.225.71
LOG005795,USR0005,Viewed Case,CASE005115,2026-06-04 11:41:00,10.175.252.247
LOG001364,USR0004,Downloaded Report,CASE002909,2026-06-04 11:42:00,10.173.137.10
LOG003358,USR0003,Updated Evidence,CASE005266,2026-06-04 11:49:00,10.174.33.54
LOG001286,USR0032,Searched Entity,,2026-06-04 11:50:00,10.254.128.112
LOG000691,USR0005,Downloaded Report,CASE009001,2026-06-04 11:50:00,10.3.62.104
LOG000451,USR0003,Viewed Suspect Profile,CASE008987,2026-06-04 11:52:00,10.172.205.44
LOG001537,USR0019,Downloaded Report,CASE005190,2026-06-04 11:52:00,10.86.187.12
LOG004455,USR0029,Downloaded Report,CASE002356,2026-06-04 11:55:00,10.102.114.196
LOG001893,USR0031,Updated Evidence,CASE009402,2026-06-04 12:00:00,10.109.242.5
LOG001460,USR0021,Viewed Suspect Profile,CASE003803,2026-06-04 12:00:00,10.46.150.99
LOG003670,USR0024,Viewed Case,CASE002009,2026-06-04 12:06:00,10.186.45.171
LOG004599,USR0020,Updated Evidence,CASE006492,2026-06-04 12:09:00,10.55.147.38
LOG004529,USR0031,Viewed Case,CASE002055,2026-06-04 12:19:00,10.30.253.25
LOG000690,USR0026,Viewed Suspect Profile,CASE002857,2026-06-04 12:22:00,10.176.83.23
LOG001827,USR0025,Updated Evidence,CASE004147,2026-06-04 12:25:00,10.72.210.234
LOG002236,USR0029,Viewed Suspect Profile,CASE000517,2026-06-04 12:27:00,10.156.144.154
LOG004064,USR0033,Viewed Case,CASE000583,2026-06-04 12:32:00,10.51.178.198
LOG004269,USR0012,Updated Evidence,CASE003805,2026-06-04 12:37:00,10.196.109.97
LOG005821,USR0028,Searched Entity,,2026-06-04 12:44:00,10.6.14.189
LOG005749,USR0011,Updated Evidence,CASE000100,2026-06-04 12:49:00,10.205.187.75
LOG000878,USR0033,Downloaded Report,CASE005386,2026-06-04 12:50:00,10.167.197.176
LOG002162,USR0032,Updated Evidence,CASE007317,2026-06-04 12:54:00,10.241.232.34
LOG002212,USR0020,Viewed Case,CASE009203,2026-06-04 13:00:00,10.166.10.203
LOG003472,USR0025,Searched Entity,,2026-06-04 13:01:00,10.178.10.214
LOG000849,USR0032,Viewed Case,CASE008972,2026-06-04 13:18:00,10.186.172.143
LOG002265,USR0002,Viewed Suspect Profile,CASE003669,2026-06-04 13:22:00,10.68.69.108
LOG003463,USR0033,Updated Evidence,CASE001308,2026-06-04 13:24:00,10.26.97.191
LOG005776,USR0032,Viewed Case,CASE001913,2026-06-04 13:26:00,10.148.145.221
LOG002901,USR0019,Viewed Case,CASE005782,2026-06-04 13:37:00,10.179.235.232
LOG004042,USR0006,Downloaded Report,CASE005399,2026-06-04 13:56:00,10.125.28.142
LOG004404,USR0012,Downloaded Report,CASE007760,2026-06-04 14:22:00,10.59.245.106
LOG001178,USR0018,Viewed Case,CASE004478,2026-06-04 14:51:00,10.71.156.107
LOG005801,USR0026,Updated Evidence,CASE004210,2026-06-04 14:53:00,10.108.116.213
LOG004253,USR0009,Updated Evidence,CASE004355,2026-06-04 14:55:00,10.106.155.136
LOG005242,USR0015,Viewed Suspect Profile,CASE003127,2026-06-04 14:58:00,10.22.250.232
LOG005343,USR0013,Searched Entity,,2026-06-04 15:03:00,10.34.26.145
LOG003418,USR0010,Viewed Suspect Profile,CASE001616,2026-06-04 15:04:00,10.25.73.66
LOG005713,USR0032,Viewed Case,CASE006575,2026-06-04 15:13:00,10.82.56.208
LOG002450,USR0031,Updated Evidence,CASE004269,2026-06-04 15:20:00,10.125.63.239
LOG005463,USR0023,Updated Evidence,CASE000868,2026-06-04 15:22:00,10.135.100.157
LOG001130,USR0015,Viewed Case,CASE000344,2026-06-04 15:32:00,10.216.252.167
LOG001997,USR0031,Viewed Suspect Profile,CASE009568,2026-06-04 15:39:00,10.72.106.14
LOG000281,USR0007,Viewed Case,CASE000729,2026-06-04 15:51:00,10.2.36.114
LOG003447,USR0030,Updated Evidence,CASE005931,2026-06-04 15:53:00,10.240.223.178
LOG003928,USR0011,Updated Evidence,CASE000959,2026-06-04 16:00:00,10.239.242.165
LOG003149,USR0012,Downloaded Report,CASE007753,2026-06-04 16:09:00,10.27.156.73
LOG002064,USR0026,Downloaded Report,CASE000617,2026-06-04 16:13:00,10.49.7.221
LOG001365,USR0029,Viewed Case,CASE000240,2026-06-04 16:16:00,10.45.175.147
LOG002343,USR0011,Updated Evidence,CASE004599,2026-06-04 16:16:00,10.180.29.191
LOG002778,USR0003,Viewed Suspect Profile,CASE003825,2026-06-04 16:21:00,10.173.114.200
LOG001382,USR0014,Downloaded Report,CASE002773,2026-06-04 16:39:00,10.69.98.177
LOG003712,USR0015,Downloaded Report,CASE009324,2026-06-04 16:42:00,10.5.123.79
LOG001001,USR0031,Updated Evidence,CASE001203,2026-06-04 16:44:00,10.255.249.221
LOG005891,USR0002,Downloaded Report,CASE008765,2026-06-04 16:45:00,10.94.190.104
LOG001374,USR0013,Downloaded Report,CASE007403,2026-06-04 16:52:00,10.149.144.23
LOG005921,USR0017,Downloaded Report,CASE009076,2026-06-04 17:09:00,10.80.9.209
LOG002449,USR0027,Viewed Case,CASE000782,2026-06-04 17:21:00,10.235.83.141
LOG004792,USR0027,Viewed Suspect Profile,CASE001948,2026-06-04 17:35:00,10.202.120.233
LOG001204,USR0012,Viewed Suspect Profile,CASE000170,2026-06-04 17:40:00,10.238.12.36
LOG003188,USR0001,Updated Evidence,CASE008888,2026-06-04 17:43:00,10.110.94.75
LOG001096,USR0006,Searched Entity,,2026-06-04 17:53:00,10.113.72.216
LOG000989,USR0003,Downloaded Report,CASE000628,2026-06-04 17:57:00,10.154.157.112
LOG002074,USR0008,Viewed Case,CASE004669,2026-06-04 18:00:00,10.199.165.139
LOG003098,USR0014,Searched Entity,,2026-06-04 18:03:00,10.252.218.198
LOG005868,USR0031,Searched Entity,,2026-06-04 18:11:00,10.240.242.15
LOG005670,USR0006,Downloaded Report,CASE004849,2026-06-04 18:16:00,10.174.117.131
LOG001924,USR0014,Searched Entity,,2026-06-04 18:16:00,10.136.202.44
LOG001284,USR0018,Viewed Case,CASE009782,2026-06-04 18:21:00,10.229.165.204
LOG003532,USR0010,Searched Entity,,2026-06-04 18:24:00,10.31.13.157
LOG005395,USR0012,Downloaded Report,CASE005869,2026-06-04 18:28:00,10.177.242.213
LOG002672,USR0016,Updated Evidence,CASE005292,2026-06-04 18:37:00,10.250.49.183
LOG000306,USR0015,Viewed Case,CASE004593,2026-06-04 18:47:00,10.71.98.136
LOG003816,USR0013,Searched Entity,,2026-06-04 18:47:00,10.143.140.66
LOG001054,USR0018,Downloaded Report,CASE009326,2026-06-04 18:57:00,10.183.178.185
LOG005505,USR0011,Updated Evidence,CASE002127,2026-06-04 19:00:00,10.232.187.93
LOG003924,USR0006,Downloaded Report,CASE001813,2026-06-04 19:10:00,10.66.5.43
LOG000221,USR0027,Viewed Case,CASE002312,2026-06-04 19:13:00,10.76.248.213
LOG001064,USR0021,Searched Entity,,2026-06-04 19:18:00,10.150.114.202
LOG001587,USR0031,Viewed Case,CASE002107,2026-06-04 19:20:00,10.73.181.166
LOG002520,USR0007,Searched Entity,,2026-06-04 19:22:00,10.200.138.120
LOG004031,USR0026,Downloaded Report,CASE007420,2026-06-04 19:30:00,10.108.59.210
LOG000540,USR0026,Updated Evidence,CASE004081,2026-06-04 19:31:00,10.177.78.92
LOG003223,USR0030,Viewed Suspect Profile,CASE003506,2026-06-04 19:33:00,10.13.123.87
LOG004260,USR0027,Viewed Case,CASE005353,2026-06-04 19:33:00,10.246.206.129
LOG003318,USR0029,Downloaded Report,CASE000080,2026-06-04 19:37:00,10.181.18.212
LOG002066,USR0026,Downloaded Report,CASE004895,2026-06-04 19:41:00,10.123.234.16
LOG000975,USR0017,Searched Entity,,2026-06-04 19:42:00,10.25.213.13
LOG000357,USR0023,Updated Evidence,CASE002982,2026-06-04 19:54:00,10.156.254.104
LOG003629,USR0001,Downloaded Report,CASE000797,2026-06-04 19:56:00,10.113.146.189
LOG001876,USR0009,Searched Entity,,2026-06-04 19:57:00,10.224.76.219
LOG005166,USR0033,Viewed Suspect Profile,CASE004508,2026-06-04 20:07:00,10.236.91.169
LOG000822,USR0023,Updated Evidence,CASE004779,2026-06-04 20:11:00,10.237.106.237
LOG002585,USR0011,Downloaded Report,CASE007674,2026-06-04 20:12:00,10.232.36.16
LOG003771,USR0015,Viewed Case,CASE002734,2026-06-04 20:13:00,10.111.118.140
LOG005115,USR0007,Updated Evidence,CASE003392,2026-06-04 20:15:00,10.138.129.228
LOG000890,USR0032,Viewed Suspect Profile,CASE008715,2026-06-04 20:17:00,10.106.104.141
LOG001157,USR0029,Viewed Case,CASE007995,2026-06-04 20:17:00,10.40.249.254
LOG002290,USR0005,Viewed Suspect Profile,CASE002621,2026-06-04 20:19:00,10.152.123.12
LOG004693,USR0023,Searched Entity,,2026-06-04 20:22:00,10.39.89.15
LOG000472,USR0009,Downloaded Report,CASE004162,2026-06-04 20:29:00,10.214.171.158
