CaseCategoryID,LookupValue
1932,FIR
1933,UDR
1934,Zero FIR
1935,PAR
1936,FIR
1937,FIR
1938,PAR
1939,PAR
1940,PAR
1941,Zero FIR
1942,PAR
1943,UDR
1944,Zero FIR
1945,PAR
1946,PAR
1947,UDR
1948,Zero FIR
1949,PAR
1950,PAR
1951,UDR
1952,FIR
1953,Zero FIR
1954,PAR
1955,FIR
1956,Zero FIR
1957,Zero FIR
1958,FIR
1959,PAR
1960,Zero FIR
1961,UDR
1962,PAR
1963,PAR
1964,PAR
1965,FIR
1966,PAR
1967,FIR
1968,FIR
1969,UDR
1970,FIR
1971,FIR
1972,UDR
1973,FIR
1974,PAR
1975,Zero FIR
1976,PAR
1977,Zero FIR
1978,Zero FIR
1979,PAR
1980,UDR
1981,PAR
1982,FIR
1983,UDR
1984,FIR
1985,Zero FIR
1986,PAR
1987,Zero FIR
1988,Zero FIR
1989,Zero FIR
1990,PAR
1991,Zero FIR
1992,PAR
1993,Zero FIR
1994,PAR
1995,FIR
1996,UDR
1997,FIR
1998,UDR
1999,PAR
2000,PAR
2001,FIR
2002,PAR
2003,UDR
2004,PAR
2005,Zero FIR
2006,Zero FIR
2007,Zero FIR
2008,PAR
2009,PAR
2010,Zero FIR
2011,Zero FIR
2012,FIR
2013,PAR
2014,UDR
2015,FIR
2016,Zero FIR
2017,PAR
2018,Zero FIR
2019,PAR
2020,Zero FIR
2021,PAR
2022,UDR
2023,PAR
2024,PAR
2025,Zero FIR
2026,Zero FIR
2027,FIR
2028,PAR
2029,PAR
2030,Zero FIR
2031,Zero FIR
2032,UDR
2033,PAR
2034,PAR
2035,Zero FIR
2036,FIR
2037,PAR
2038,Zero FIR
2039,Zero FIR
2040,UDR
2041,Zero FIR
2042,FIR
2043,Zero FIR
2044,PAR
2045,Zero FIR
2046,FIR
2047,Zero FIR
2048,UDR
2049,FIR
2050,FIR
2051,UDR
2052,PAR
2053,UDR
2054,UDR
2055,UDR
2056,Zero FIR
2057,PAR
2058,UDR
2059,Zero FIR
2060,Zero FIR
2061,UDR
2062,FIR
2063,Zero FIR
2064,Zero FIR
2065,UDR
2066,UDR
2067,PAR
2068,UDR
2069,Zero FIR
2070,UDR
2071,PAR
2072,Zero FIR
2073,PAR
2074,UDR
2075,FIR
2076,FIR
2077,UDR
2078,Zero FIR
2079,UDR
2080,FIR
2081,UDR
2082,UDR
2083,Zero FIR
2084,Zero FIR
2085,Zero FIR
2086,Zero FIR
2087,Zero FIR
2088,PAR
2089,FIR
2090,FIR
2091,UDR
2092,PAR
2093,UDR
2094,Zero FIR
2095,Zero FIR
2096,Zero FIR
2097,PAR
2098,FIR
2099,PAR
2100,Zero FIR
2101,UDR
2102,UDR
2103,UDR
2104,Zero FIR
2105,UDR
2106,FIR
2107,UDR
2108,UDR
2109,UDR
2110,PAR
2111,FIR
2112,Zero FIR
2113,Zero FIR
2114,Zero FIR
2115,FIR
2116,Zero FIR
2117,FIR
2118,UDR
2119,Zero FIR
2120,FIR
2121,UDR
2122,PAR
2123,FIR
2124,UDR
2125,FIR
2126,FIR
2127,PAR
2128,UDR
2129,Zero FIR
2130,PAR
2131,FIR
2132,UDR
2133,Zero FIR
2134,PAR
2135,UDR
2136,UDR
2137,FIR
2138,FIR
2139,Zero FIR
2140,UDR
2141,UDR
2142,PAR
2143,PAR
2144,Zero FIR
2145,FIR
2146,FIR
2147,UDR
2148,PAR
2149,FIR
2150,FIR
2151,FIR
2152,Zero FIR
2153,FIR
2154,UDR
2155,FIR
2156,UDR
2157,PAR
2158,Zero FIR
2159,FIR
2160,FIR
2161,UDR
2162,Zero FIR
2163,FIR
2164,UDR
2165,FIR
2166,UDR
2167,FIR
2168,Zero FIR
2169,PAR
2170,FIR
2171,PAR
2172,Zero FIR
2173,Zero FIR
2174,UDR
2175,UDR
2176,FIR
2177,FIR
2178,UDR
2179,Zero FIR
2180,UDR
2181,PAR
2182,UDR
2183,FIR
2184,PAR
2185,Zero FIR
2186,PAR
2187,Zero FIR
2188,PAR
2189,Zero FIR
2190,PAR
2191,FIR
2192,FIR
2193,UDR
2194,FIR
2195,UDR
2196,UDR
2197,Zero FIR
2198,UDR
2199,PAR
2200,FIR
2201,Zero FIR
2202,FIR
2203,FIR
2204,Zero FIR
2205,Zero FIR
2206,FIR
2207,PAR
2208,Zero FIR
2209,FIR
2210,Zero FIR
2211,Zero FIR
2212,UDR
2213,UDR
2214,Zero FIR
2215,FIR
2216,UDR
2217,PAR
2218,PAR
2219,PAR
2220,FIR
2221,Zero FIR
2222,FIR
2223,Zero FIR
2224,PAR
2225,FIR
2226,UDR
2227,FIR
2228,UDR
2229,FIR
2230,FIR
2231,Zero FIR
2232,FIR
2233,UDR
2234,FIR
2235,FIR
2236,Zero FIR
2237,Zero FIR
2238,FIR
2239,PAR
2240,FIR
2241,PAR
2242,Zero FIR
2243,Zero FIR
2244,FIR
2245,FIR
2246,PAR
2247,UDR
2248,UDR
2249,FIR
2250,Zero FIR
2251,PAR
2252,FIR
2253,UDR
2254,Zero FIR
2255,FIR
2256,PAR
2257,UDR
2258,FIR
2259,Zero FIR
2260,Zero FIR
2261,PAR
2262,FIR
2263,UDR
2264,Zero FIR
2265,FIR
2266,Zero FIR
2267,Zero FIR
2268,FIR
2269,Zero FIR
2270,UDR
2271,PAR
2272,PAR
2273,Zero FIR
2274,Zero FIR
2275,PAR
2276,FIR
2277,FIR
2278,PAR
2279,PAR
2280,Zero FIR
2281,PAR
2282,UDR
2283,UDR
2284,PAR
2285,UDR
2286,FIR
2287,PAR
2288,PAR
2289,FIR
2290,UDR
2291,Zero FIR
2292,PAR
2293,FIR
2294,Zero FIR
2295,PAR
2296,UDR
2297,Zero FIR
2298,FIR
2299,FIR
2300,FIR
2301,Zero FIR
2302,UDR
2303,Zero FIR
2304,PAR
2305,FIR
2306,PAR
2307,FIR
2308,PAR
2309,Zero FIR
2310,Zero FIR
2311,PAR
2312,Zero FIR
2313,Zero FIR
2314,PAR
2315,FIR
2316,PAR
2317,PAR
2318,PAR
2319,UDR
2320,FIR
2321,Zero FIR
2322,FIR
2323,UDR
2324,PAR
2325,PAR
2326,FIR
2327,PAR
2328,Zero FIR
2329,PAR
2330,FIR
2331,Zero FIR
2332,Zero FIR
2333,Zero FIR
2334,PAR
2335,PAR
2336,Zero FIR
2337,Zero FIR
2338,UDR
2339,Zero FIR
2340,UDR
2341,UDR
2342,PAR
2343,Zero FIR
2344,UDR
2345,Zero FIR
2346,UDR
2347,PAR
2348,PAR
2349,FIR
2350,UDR
2351,UDR
2352,UDR
2353,Zero FIR
2354,UDR
2355,PAR
2356,PAR
2357,FIR
2358,UDR
2359,PAR
2360,FIR
2361,UDR
2362,Zero FIR
2363,FIR
2364,FIR
2365,UDR
2366,UDR
2367,PAR
2368,UDR
2369,PAR
2370,PAR
2371,UDR
2372,PAR
2373,UDR
2374,PAR
2375,FIR
2376,Zero FIR
2377,PAR
2378,UDR
2379,FIR
2380,PAR
2381,UDR
2382,UDR
2383,FIR
2384,FIR
2385,Zero FIR
2386,UDR
2387,UDR
2388,Zero FIR
2389,UDR
2390,Zero FIR
2391,PAR
2392,UDR
2393,FIR
2394,PAR
2395,PAR
2396,FIR
2397,FIR
2398,UDR
2399,PAR
2400,PAR
2401,UDR
2402,FIR
2403,UDR
2404,Zero FIR
2405,Zero FIR
2406,UDR
2407,PAR
2408,Zero FIR
2409,FIR
2410,Zero FIR
2411,UDR
2412,FIR
2413,UDR
2414,UDR
2415,PAR
2416,Zero FIR
2417,PAR
2418,PAR
2419,FIR
2420,FIR
2421,FIR
2422,FIR
2423,PAR
2424,Zero FIR
2425,UDR
2426,Zero FIR
2427,FIR
2428,Zero FIR
2429,Zero FIR
2430,Zero FIR
2431,FIR
2432,FIR
2433,UDR
2434,PAR
2435,PAR
2436,FIR
2437,UDR
2438,FIR
2439,UDR
2440,PAR
2441,UDR
2442,PAR
2443,PAR
2444,FIR
2445,Zero FIR
2446,PAR
2447,FIR
2448,UDR
2449,PAR
2450,UDR
2451,Zero FIR
2452,UDR
2453,UDR
2454,FIR
2455,UDR
2456,Zero FIR
2457,UDR
2458,FIR
2459,UDR
2460,PAR
2461,PAR
2462,FIR
2463,Zero FIR
2464,Zero FIR
2465,PAR
2466,Zero FIR
2467,PAR
2468,Zero FIR
2469,PAR
2470,FIR
2471,FIR
2472,Zero FIR
2473,FIR
2474,FIR
2475,FIR
2476,PAR
2477,PAR
2478,PAR
2479,UDR
2480,PAR
2481,FIR
2482,FIR
2483,UDR
2484,FIR
2485,UDR
2486,Zero FIR
2487,Zero FIR
2488,PAR
2489,UDR
2490,UDR
2491,Zero FIR
2492,UDR
2493,PAR
2494,FIR
2495,FIR
2496,PAR
2497,FIR
2498,Zero FIR
2499,PAR
2500,Zero FIR
2501,UDR
2502,UDR
2503,UDR
2504,FIR
2505,FIR
2506,PAR
2507,FIR
2508,Zero FIR
2509,UDR
2510,PAR
2511,FIR
2512,UDR
2513,FIR
2514,FIR
2515,UDR
2516,PAR
2517,FIR
2518,UDR
2519,Zero FIR
2520,PAR
2521,FIR
2522,FIR
2523,FIR
2524,Zero FIR
2525,PAR
2526,FIR
2527,FIR
2528,PAR
2529,PAR
2530,PAR
2531,UDR
2532,PAR
2533,FIR
2534,PAR
2535,PAR
2536,Zero FIR
2537,PAR
2538,PAR
2539,Zero FIR
2540,FIR
2541,UDR
2542,PAR
2543,UDR
2544,FIR
2545,Zero FIR
2546,UDR
2547,FIR
2548,Zero FIR
2549,FIR
2550,PAR
2551,PAR
2552,UDR
2553,Zero FIR
2554,Zero FIR
2555,UDR
2556,Zero FIR
2557,PAR
2558,PAR
2559,PAR
2560,FIR
2561,Zero FIR
2562,UDR
2563,FIR
2564,Zero FIR
2565,UDR
2566,UDR
2567,PAR
2568,UDR
2569,UDR
2570,UDR
2571,UDR
2572,FIR
2573,FIR
2574,Zero FIR
2575,Zero FIR
2576,PAR
2577,PAR
2578,UDR
2579,FIR
2580,UDR
2581,UDR
2582,Zero FIR
2583,PAR
2584,UDR
2585,PAR
2586,Zero FIR
2587,FIR
2588,Zero FIR
2589,Zero FIR
2590,PAR
2591,PAR
2592,Zero FIR
2593,Zero FIR
2594,UDR
2595,FIR
2596,Zero FIR
2597,Zero FIR
2598,FIR
2599,UDR
2600,FIR
2601,UDR
2602,FIR
2603,Zero FIR
2604,UDR
2605,FIR
2606,UDR
2607,Zero FIR
2608,Zero FIR
2609,PAR
2610,Zero FIR
2611,Zero FIR
2612,UDR
2613,FIR
2614,UDR
2615,PAR
2616,UDR
2617,Zero FIR
2618,FIR
2619,Zero FIR
2620,FIR
2621,FIR
2622,Zero FIR
2623,PAR
2624,PAR
2625,UDR
2626,UDR
2627,PAR
2628,UDR
2629,PAR
2630,Zero FIR
2631,FIR
2632,FIR
2633,PAR
2634,UDR
2635,PAR
2636,Zero FIR
2637,PAR
2638,PAR
2639,FIR
2640,UDR
2641,PAR
2642,PAR
2643,Zero FIR
2644,FIR
2645,PAR
2646,FIR
2647,Zero FIR
2648,PAR
2649,UDR
2650,FIR
2651,Zero FIR
2652,FIR
2653,FIR
2654,FIR
2655,PAR
2656,UDR
2657,PAR
2658,FIR
2659,UDR
2660,UDR
2661,UDR
2662,UDR
2663,Zero FIR
2664,FIR
2665,UDR
2666,UDR
2667,FIR
2668,UDR
2669,FIR
2670,Zero FIR
2671,UDR
2672,FIR
2673,PAR
2674,UDR
2675,PAR
2676,UDR
2677,FIR
2678,FIR
2679,Zero FIR
2680,PAR
2681,UDR
2682,UDR
2683,Zero FIR
2684,PAR
2685,UDR
2686,UDR
2687,UDR
2688,FIR
2689,FIR
2690,PAR
2691,FIR
2692,FIR
2693,FIR
2694,FIR
2695,FIR
2696,Zero FIR
2697,FIR
2698,PAR
2699,FIR
2700,FIR
2701,PAR
2702,PAR
2703,FIR
2704,PAR
2705,UDR
2706,FIR
2707,Zero FIR
2708,UDR
2709,UDR
2710,FIR
2711,FIR
2712,PAR
2713,PAR
2714,PAR
2715,PAR
2716,PAR
2717,PAR
2718,Zero FIR
2719,FIR
2720,FIR
2721,UDR
2722,FIR
2723,UDR
2724,UDR
2725,Zero FIR
2726,PAR
2727,UDR
2728,Zero FIR
2729,Zero FIR
2730,PAR
2731,Zero FIR
2732,Zero FIR
2733,Zero FIR
2734,FIR
2735,UDR
2736,FIR
2737,FIR
2738,Zero FIR
2739,PAR
2740,UDR
2741,FIR
2742,PAR
2743,UDR
2744,PAR
2745,UDR
2746,Zero FIR
2747,PAR
2748,FIR
2749,PAR
2750,PAR
2751,UDR
2752,PAR
2753,Zero FIR
2754,PAR
2755,FIR
2756,Zero FIR
2757,PAR
2758,FIR
2759,FIR
2760,Zero FIR
2761,UDR
2762,FIR
2763,FIR
2764,PAR
2765,PAR
2766,FIR
2767,UDR
2768,UDR
2769,Zero FIR
2770,UDR
2771,UDR
2772,UDR
2773,UDR
2774,PAR
2775,Zero FIR
2776,Zero FIR
2777,FIR
2778,UDR
2779,FIR
2780,PAR
2781,UDR
2782,UDR
2783,UDR
2784,UDR
2785,Zero FIR
2786,UDR
2787,Zero FIR
2788,FIR
2789,Zero FIR
2790,PAR
2791,Zero FIR
2792,PAR
2793,PAR
2794,UDR
2795,Zero FIR
2796,UDR
2797,UDR
2798,Zero FIR
2799,PAR
2800,UDR
2801,PAR
2802,FIR
2803,PAR
2804,PAR
2805,PAR
2806,Zero FIR
2807,Zero FIR
2808,PAR
2809,PAR
2810,Zero FIR
2811,Zero FIR
2812,Zero FIR
2813,FIR
2814,UDR
2815,Zero FIR
2816,FIR
2817,FIR
2818,FIR
2819,UDR
2820,Zero FIR
2821,UDR
2822,PAR
2823,Zero FIR
2824,FIR
2825,Zero FIR
2826,Zero FIR
2827,Zero FIR
2828,Zero FIR
2829,FIR
2830,PAR
2831,FIR
2832,FIR
2833,FIR
2834,FIR
2835,Zero FIR
2836,PAR
2837,FIR
2838,PAR
2839,Zero FIR
2840,UDR
2841,PAR
2842,FIR
2843,UDR
2844,PAR
2845,FIR
2846,PAR
2847,FIR
2848,UDR
2849,Zero FIR
2850,UDR
2851,Zero FIR
2852,FIR
2853,FIR
2854,FIR
2855,PAR
2856,FIR
2857,PAR
2858,Zero FIR
2859,FIR
2860,Zero FIR
2861,Zero FIR
2862,PAR
2863,FIR
2864,PAR
2865,Zero FIR
2866,Zero FIR
2867,UDR
2868,PAR
2869,PAR
2870,Zero FIR
2871,UDR
2872,UDR
2873,UDR
2874,PAR
2875,Zero FIR
2876,FIR
2877,PAR
2878,FIR
2879,PAR
2880,UDR
2881,Zero FIR
2882,Zero FIR
2883,UDR
2884,UDR
2885,FIR
2886,FIR
2887,PAR
2888,UDR
2889,PAR
2890,UDR
2891,Zero FIR
2892,FIR
2893,FIR
2894,UDR
2895,FIR
2896,Zero FIR
2897,FIR
2898,Zero FIR
2899,Zero FIR
2900,Zero FIR
2901,Zero FIR
2902,FIR
2903,FIR
2904,UDR
2905,PAR
2906,PAR
2907,FIR
2908,FIR
2909,UDR
2910,UDR
2911,Zero FIR
2912,PAR
2913,UDR
2914,Zero FIR
2915,PAR
2916,Zero FIR
2917,Zero FIR
2918,UDR
2919,FIR
2920,UDR
2921,UDR
2922,PAR
2923,PAR
2924,FIR
2925,PAR
2926,FIR
2927,FIR
2928,FIR
2929,UDR
2930,UDR
2931,PAR
2932,UDR
2933,UDR
2934,PAR
2935,UDR
2936,UDR
2937,Zero FIR
2938,Zero FIR
2939,PAR
2940,UDR
2941,UDR
2942,FIR
2943,UDR
2944,Zero FIR
2945,Zero FIR
2946,UDR
2947,FIR
2948,FIR
2949,PAR
2950,Zero FIR
2951,PAR
2952,Zero FIR
2953,Zero FIR
2954,FIR
2955,PAR
2956,Zero FIR
2957,UDR
2958,UDR
2959,FIR
2960,PAR
2961,PAR
2962,Zero FIR
2963,Zero FIR
2964,FIR
2965,FIR
2966,FIR
2967,UDR
2968,FIR
2969,PAR
2970,Zero FIR
2971,UDR
2972,PAR
2973,PAR
2974,Zero FIR
2975,PAR
2976,UDR
2977,FIR
2978,PAR
2979,UDR
2980,PAR
2981,UDR
2982,UDR
2983,FIR
2984,Zero FIR
2985,Zero FIR
2986,UDR
2987,PAR
2988,FIR
2989,UDR
2990,FIR
2991,UDR
2992,FIR
2993,UDR
2994,UDR
2995,PAR
2996,PAR
2997,UDR
2998,UDR
2999,UDR
3000,UDR
3001,UDR
3002,UDR
3003,UDR
3004,Zero FIR
3005,UDR
3006,PAR
3007,PAR
3008,PAR
3009,UDR
3010,UDR
3011,UDR
3012,UDR
3013,Zero FIR
3014,UDR
3015,FIR
3016,Zero FIR
3017,PAR
3018,UDR
3019,Zero FIR
3020,PAR
3021,FIR
3022,FIR
3023,FIR
3024,FIR
3025,FIR
3026,PAR
3027,PAR
3028,FIR
3029,PAR
3030,UDR
3031,FIR
3032,PAR
3033,FIR
3034,Zero FIR
3035,Zero FIR
3036,Zero FIR
3037,PAR
3038,PAR
3039,UDR
3040,Zero FIR
3041,PAR
3042,UDR
3043,FIR
3044,FIR
3045,PAR
3046,Zero FIR
3047,UDR
3048,UDR
3049,Zero FIR
3050,UDR
3051,Zero FIR
3052,UDR
3053,Zero FIR
3054,FIR
3055,UDR
3056,PAR
3057,Zero FIR
3058,FIR
3059,UDR
3060,FIR
3061,UDR
3062,PAR
3063,PAR
3064,UDR
3065,UDR
3066,FIR
3067,PAR
3068,FIR
3069,UDR
3070,PAR
3071,UDR
3072,FIR
3073,FIR
3074,FIR
3075,UDR
3076,PAR
3077,FIR
3078,UDR
3079,UDR
3080,PAR
3081,PAR
3082,FIR
3083,FIR
3084,PAR
3085,FIR
3086,UDR
3087,FIR
3088,FIR
3089,UDR
3090,PAR
3091,Zero FIR
3092,FIR
3093,Zero FIR
3094,PAR
3095,PAR
3096,FIR
3097,PAR
3098,UDR
3099,Zero FIR
3100,Zero FIR
3101,FIR
3102,UDR
3103,PAR
3104,UDR
3105,UDR
3106,UDR
3107,FIR
3108,PAR
3109,UDR
3110,FIR
3111,Zero FIR
3112,Zero FIR
3113,UDR
3114,Zero FIR
3115,PAR
3116,FIR
3117,Zero FIR
3118,UDR
3119,PAR
3120,PAR
3121,FIR
3122,PAR
3123,UDR
3124,PAR
3125,Zero FIR
3126,FIR
3127,FIR
3128,FIR
3129,FIR
3130,PAR
3131,Zero FIR
3132,PAR
3133,FIR
3134,PAR
3135,Zero FIR
3136,UDR
3137,Zero FIR
3138,UDR
3139,UDR
3140,FIR
3141,PAR
3142,FIR
3143,FIR
3144,Zero FIR
3145,FIR
3146,Zero FIR
3147,PAR
3148,Zero FIR
3149,UDR
3150,PAR
3151,Zero FIR
3152,UDR
3153,UDR
3154,Zero FIR
3155,PAR
3156,UDR
3157,PAR
3158,FIR
3159,UDR
3160,Zero FIR
3161,UDR
3162,UDR
3163,UDR
3164,Zero FIR
3165,PAR
3166,Zero FIR
3167,Zero FIR
3168,FIR
3169,Zero FIR
3170,UDR
3171,PAR
3172,Zero FIR
3173,PAR
3174,Zero FIR
3175,UDR
3176,PAR
3177,FIR
3178,Zero FIR
3179,Zero FIR
3180,Zero FIR
3181,Zero FIR
3182,PAR
3183,FIR
3184,PAR
3185,Zero FIR
3186,UDR
3187,UDR
3188,Zero FIR
3189,PAR
3190,UDR
3191,UDR
3192,Zero FIR
3193,UDR
3194,Zero FIR
3195,PAR
3196,PAR
3197,Zero FIR
3198,PAR
3199,Zero FIR
3200,UDR
3201,FIR
3202,FIR
3203,PAR
3204,PAR
3205,Zero FIR
3206,Zero FIR
3207,PAR
3208,FIR
3209,FIR
3210,FIR
3211,Zero FIR
3212,Zero FIR
3213,UDR
3214,PAR
3215,UDR
3216,PAR
3217,Zero FIR
3218,FIR
3219,FIR
3220,PAR
3221,PAR
3222,Zero FIR
3223,Zero FIR
3224,PAR
3225,FIR
3226,UDR
3227,Zero FIR
3228,PAR
3229,UDR
3230,PAR
3231,UDR
3232,UDR
3233,FIR
3234,UDR
3235,Zero FIR
3236,FIR
3237,PAR
3238,Zero FIR
3239,UDR
3240,FIR
3241,UDR
3242,PAR
3243,FIR
3244,UDR
3245,Zero FIR
3246,Zero FIR
3247,UDR
3248,Zero FIR
3249,PAR
3250,UDR
3251,FIR
3252,FIR
3253,PAR
3254,Zero FIR
3255,Zero FIR
3256,PAR
3257,PAR
3258,Zero FIR
3259,FIR
3260,PAR
3261,Zero FIR
3262,FIR
3263,UDR
3264,FIR
3265,PAR
3266,PAR
3267,PAR
3268,FIR
3269,PAR
3270,PAR
3271,Zero FIR
3272,UDR
3273,FIR
3274,PAR
3275,FIR
3276,PAR
3277,UDR
3278,FIR
3279,FIR
3280,UDR
3281,Zero FIR
3282,Zero FIR
3283,UDR
3284,UDR
3285,PAR
3286,UDR
3287,UDR
3288,FIR
3289,UDR
3290,FIR
3291,UDR
3292,Zero FIR
3293,FIR
3294,UDR
3295,PAR
3296,PAR
3297,UDR
3298,FIR
3299,PAR
3300,UDR
3301,PAR
3302,Zero FIR
3303,PAR
3304,PAR
3305,FIR
3306,Zero FIR
3307,FIR
3308,FIR
3309,UDR
3310,UDR
3311,PAR
3312,Zero FIR
3313,UDR
3314,FIR
3315,FIR
3316,FIR
3317,UDR
3318,UDR
3319,Zero FIR
3320,UDR
3321,UDR
3322,FIR
3323,Zero FIR
3324,UDR
3325,UDR
3326,PAR
3327,UDR
3328,PAR
3329,Zero FIR
3330,UDR
3331,Zero FIR
3332,Zero FIR
3333,Zero FIR
3334,Zero FIR
3335,PAR
3336,PAR
3337,UDR
3338,PAR
3339,PAR
3340,Zero FIR
3341,Zero FIR
3342,Zero FIR
3343,FIR
3344,UDR
3345,PAR
3346,FIR
3347,PAR
3348,Zero FIR
3349,UDR
3350,UDR
3351,UDR
3352,Zero FIR
3353,UDR
3354,PAR
3355,Zero FIR
3356,PAR
3357,PAR
3358,FIR
3359,FIR
3360,FIR
3361,UDR
3362,Zero FIR
3363,UDR
3364,Zero FIR
3365,PAR
3366,Zero FIR
3367,UDR
3368,PAR
3369,Zero FIR
3370,FIR
3371,Zero FIR
3372,Zero FIR
3373,Zero FIR
3374,FIR
3375,Zero FIR
3376,Zero FIR
3377,UDR
3378,Zero FIR
3379,PAR
3380,UDR
3381,PAR
3382,Zero FIR
3383,FIR
3384,Zero FIR
3385,PAR
3386,Zero FIR
3387,Zero FIR
3388,PAR
3389,Zero FIR
3390,PAR
3391,Zero FIR
3392,PAR
3393,PAR
3394,PAR
3395,PAR
3396,UDR
3397,Zero FIR
3398,Zero FIR
3399,FIR
3400,PAR
3401,FIR
3402,PAR
3403,Zero FIR
3404,UDR
3405,FIR
3406,FIR
3407,Zero FIR
3408,Zero FIR
3409,UDR
3410,FIR
3411,Zero FIR
3412,PAR
3413,FIR
3414,UDR
3415,FIR
3416,FIR
3417,FIR
3418,PAR
3419,FIR
3420,UDR
3421,Zero FIR
3422,FIR
3423,UDR
3424,UDR
3425,Zero FIR
3426,UDR
3427,UDR
3428,UDR
3429,Zero FIR
3430,PAR
3431,Zero FIR
3432,FIR
3433,Zero FIR
3434,UDR
3435,FIR
3436,FIR
3437,PAR
3438,UDR
3439,FIR
3440,UDR
3441,UDR
3442,PAR
3443,Zero FIR
3444,FIR
3445,PAR
3446,PAR
3447,UDR
3448,FIR
3449,FIR
3450,PAR
3451,PAR
3452,PAR
3453,Zero FIR
3454,Zero FIR
3455,Zero FIR
3456,UDR
3457,FIR
3458,PAR
3459,PAR
3460,Zero FIR
3461,Zero FIR
3462,Zero FIR
3463,FIR
3464,Zero FIR
3465,FIR
3466,UDR
3467,PAR
3468,UDR
3469,Zero FIR
3470,Zero FIR
3471,PAR
3472,PAR
3473,FIR
3474,PAR
3475,PAR
3476,PAR
3477,FIR
3478,PAR
3479,UDR
3480,Zero FIR
3481,UDR
3482,Zero FIR
3483,FIR
3484,Zero FIR
3485,FIR
3486,UDR
3487,UDR
3488,PAR
3489,Zero FIR
3490,UDR
3491,UDR
3492,PAR
3493,PAR
3494,Zero FIR
3495,FIR
3496,FIR
3497,FIR
3498,UDR
3499,Zero FIR
3500,UDR
3501,PAR
3502,FIR
3503,UDR
3504,FIR
3505,Zero FIR
3506,UDR
3507,UDR
3508,UDR
3509,UDR
3510,FIR
3511,PAR
3512,Zero FIR
3513,PAR
3514,Zero FIR
3515,Zero FIR
3516,FIR
3517,PAR
3518,UDR
3519,UDR
3520,UDR
3521,PAR
3522,PAR
3523,UDR
3524,Zero FIR
3525,UDR
3526,FIR
3527,UDR
3528,UDR
3529,FIR
3530,PAR
3531,Zero FIR
3532,PAR
3533,PAR
3534,PAR
3535,PAR
3536,FIR
3537,UDR
3538,PAR
3539,UDR
3540,Zero FIR
3541,Zero FIR
3542,Zero FIR
3543,Zero FIR
3544,FIR
3545,FIR
3546,FIR
3547,UDR
3548,Zero FIR
3549,UDR
3550,Zero FIR
3551,Zero FIR
3552,FIR
3553,UDR
3554,FIR
3555,PAR
3556,FIR
3557,UDR
3558,UDR
3559,Zero FIR
3560,FIR
3561,Zero FIR
3562,UDR
3563,UDR
3564,PAR
3565,UDR
3566,PAR
3567,PAR
3568,UDR
3569,PAR
3570,Zero FIR
3571,UDR
3572,Zero FIR
3573,FIR
3574,PAR
3575,Zero FIR
3576,FIR
3577,Zero FIR
3578,Zero FIR
3579,UDR
3580,PAR
3581,UDR
3582,PAR
3583,UDR
3584,FIR
3585,Zero FIR
3586,Zero FIR
3587,FIR
3588,PAR
3589,FIR
3590,UDR
3591,Zero FIR
3592,UDR
3593,FIR
3594,PAR
3595,FIR
3596,FIR
3597,PAR
3598,Zero FIR
3599,UDR
3600,UDR
3601,PAR
3602,PAR
3603,PAR
3604,FIR
3605,PAR
3606,PAR
3607,Zero FIR
3608,PAR
3609,Zero FIR
3610,Zero FIR
3611,FIR
3612,FIR
3613,Zero FIR
3614,Zero FIR
3615,FIR
3616,Zero FIR
3617,FIR
3618,PAR
3619,UDR
3620,UDR
3621,FIR
3622,UDR
3623,UDR
3624,UDR
3625,UDR
3626,FIR
3627,PAR
3628,FIR
3629,UDR
3630,FIR
3631,Zero FIR
3632,PAR
3633,UDR
3634,UDR
3635,Zero FIR
3636,Zero FIR
3637,UDR
3638,UDR
3639,PAR
3640,UDR
3641,Zero FIR
3642,Zero FIR
3643,UDR
3644,FIR
3645,FIR
3646,PAR
3647,FIR
3648,FIR
3649,UDR
3650,FIR
3651,Zero FIR
3652,Zero FIR
3653,Zero FIR
3654,UDR
3655,PAR
3656,PAR
3657,Zero FIR
3658,Zero FIR
3659,FIR
3660,UDR
3661,FIR
3662,UDR
3663,UDR
3664,PAR
3665,Zero FIR
3666,UDR
3667,FIR
3668,FIR
3669,UDR
3670,UDR
3671,FIR
3672,PAR
3673,UDR
3674,Zero FIR
3675,FIR
3676,FIR
3677,PAR
3678,FIR
3679,Zero FIR
3680,Zero FIR
3681,Zero FIR
3682,Zero FIR
3683,FIR
3684,FIR
3685,PAR
3686,Zero FIR
3687,Zero FIR
3688,Zero FIR
3689,PAR
3690,UDR
3691,PAR
3692,Zero FIR
3693,PAR
3694,PAR
3695,PAR
3696,UDR
3697,FIR
3698,UDR
3699,UDR
3700,PAR
3701,Zero FIR
3702,Zero FIR
3703,FIR
3704,PAR
3705,Zero FIR
3706,PAR
3707,FIR
3708,UDR
3709,UDR
3710,Zero FIR
3711,PAR
3712,FIR
3713,FIR
3714,Zero FIR
3715,UDR
3716,PAR
3717,PAR
3718,Zero FIR
3719,Zero FIR
3720,FIR
3721,FIR
3722,FIR
3723,UDR
3724,Zero FIR
3725,PAR
3726,FIR
3727,Zero FIR
3728,Zero FIR
3729,Zero FIR
3730,Zero FIR
3731,UDR
3732,UDR
3733,Zero FIR
3734,Zero FIR
3735,FIR
3736,FIR
