CaseStatusID,CaseStatusName
1616,Charge Sheeted
1617,Under Investigation
1618,Undetected
1619,Closed
1620,Charge Sheeted
1621,Closed
1622,Charge Sheeted
1623,Under Investigation
1624,Under Investigation
1625,Closed
1626,Closed
1627,Charge Sheeted
1628,Under Investigation
1629,Charge Sheeted
1630,Under Investigation
1631,Under Investigation
1632,Under Investigation
1633,Closed
1634,Under Investigation
1635,Closed
1636,Under Investigation
1637,Closed
1638,Closed
1639,Closed
1640,Under Investigation
1641,Undetected
1642,Undetected
1643,Under Investigation
1644,Charge Sheeted
1645,Undetected
1646,Undetected
1647,Charge Sheeted
1648,Charge Sheeted
1649,Closed
1650,Undetected
1651,Charge Sheeted
1652,Under Investigation
1653,Under Investigation
1654,Charge Sheeted
1655,Undetected
1656,Charge Sheeted
1657,Under Investigation
1658,Undetected
1659,Closed
1660,Undetected
1661,Under Investigation
1662,Charge Sheeted
1663,Undetected
1664,Undetected
1665,Charge Sheeted
1666,Closed
1667,Charge Sheeted
1668,Under Investigation
1669,Charge Sheeted
1670,Undetected
1671,Undetected
1672,Undetected
1673,Charge Sheeted
1674,Under Investigation
1675,Charge Sheeted
1676,Undetected
1677,Under Investigation
1678,Closed
1679,Closed
1680,Undetected
1681,Undetected
1682,Closed
1683,Under Investigation
1684,Charge Sheeted
1685,Undetected
1686,Under Investigation
1687,Closed
1688,Closed
1689,Undetected
1690,Charge Sheeted
1691,Charge Sheeted
1692,Under Investigation
1693,Closed
1694,Charge Sheeted
1695,Under Investigation
1696,Closed
1697,Under Investigation
1698,Undetected
1699,Under Investigation
1700,Under Investigation
1701,Undetected
1702,Closed
1703,Under Investigation
1704,Closed
1705,Under Investigation
1706,Charge Sheeted
1707,Undetected
1708,Closed
1709,Undetected
1710,Undetected
1711,Charge Sheeted
1712,Closed
1713,Charge Sheeted
1714,Charge Sheeted
1715,Charge Sheeted
1716,Under Investigation
1717,Closed
1718,Charge Sheeted
1719,Charge Sheeted
1720,Closed
1721,Undetected
1722,Charge Sheeted
1723,Closed
1724,Closed
1725,Closed
1726,Charge Sheeted
1727,Undetected
1728,Closed
1729,Undetected
1730,Under Investigation
1731,Charge Sheeted
1732,Closed
1733,Closed
1734,Undetected
1735,Closed
1736,Closed
1737,Closed
1738,Closed
1739,Undetected
1740,Under Investigation
1741,Charge Sheeted
1742,Closed
1743,Charge Sheeted
1744,Undetected
1745,Charge Sheeted
1746,Under Investigation
1747,Undetected
1748,Under Investigation
1749,Closed
1750,Charge Sheeted
1751,Undetected
1752,Under Investigation
1753,Under Investigation
1754,Undetected
1755,Under Investigation
1756,Under Investigation
1757,Charge Sheeted
1758,Charge Sheeted
1759,Undetected
1760,Charge Sheeted
1761,Undetected
1762,Under Investigation
1763,Undetected
1764,Under Investigation
1765,Under Investigation
1766,Undetected
1767,Undetected
1768,Under Investigation
1769,Charge Sheeted
1770,Under Investigation
1771,Under Investigation
1772,Undetected
1773,Under Investigation
1774,Under Investigation
1775,Undetected
1776,Under Investigation
1777,Undetected
1778,Under Investigation
1779,Under Investigation
1780,Closed
1781,Closed
1782,Under Investigation
1783,Charge Sheeted
1784,Charge Sheeted
1785,Closed
1786,Undetected
1787,Under Investigation
1788,Undetected
1789,Closed
1790,Closed
1791,Charge Sheeted
1792,Undetected
1793,Undetected
1794,Closed
1795,Undetected
1796,Closed
1797,Closed
1798,Closed
1799,Undetected
1800,Undetected
1801,Under Investigation
1802,Under Investigation
1803,Undetected
1804,Closed
1805,Closed
1806,Charge Sheeted
1807,Undetected
1808,Under Investigation
1809,Closed
1810,Closed
1811,Undetected
1812,Undetected
1813,Charge Sheeted
1814,Closed
1815,Charge Sheeted
1816,Undetected
1817,Undetected
1818,Charge Sheeted
1819,Undetected
1820,Closed
1821,Undetected
1822,Under Investigation
1823,Under Investigation
1824,Undetected
1825,Closed
1826,Charge Sheeted
1827,Undetected
1828,Undetected
1829,Closed
1830,Closed
1831,Under Investigation
1832,Charge Sheeted
1833,Charge Sheeted
1834,Closed
1835,Undetected
1836,Undetected
1837,Charge Sheeted
1838,Closed
1839,Closed
1840,Charge Sheeted
1841,Charge Sheeted
1842,Closed
1843,Charge Sheeted
1844,Closed
1845,Under Investigation
1846,Under Investigation
1847,Under Investigation
1848,Charge Sheeted
1849,Charge Sheeted
1850,Closed
1851,Charge Sheeted
1852,Charge Sheeted
1853,Under Investigation
1854,Undetected
1855,Closed
1856,Charge Sheeted
1857,Undetected
1858,Closed
1859,Under Investigation
1860,Charge Sheeted
1861,Closed
1862,Closed
1863,Closed
1864,Undetected
1865,Closed
1866,Charge Sheeted
1867,Charge Sheeted
1868,Under Investigation
1869,Under Investigation
1870,Undetected
1871,Under Investigation
1872,Closed
1873,Undetected
1874,Undetected
1875,Charge Sheeted
1876,Under Investigation
1877,Charge Sheeted
1878,Closed
1879,Undetected
1880,Under Investigation
1881,Charge Sheeted
1882,Charge Sheeted
1883,Undetected
1884,Under Investigation
1885,Closed
1886,Closed
1887,Undetected
1888,Closed
1889,Under Investigation
1890,Undetected
1891,Charge Sheeted
1892,Closed
1893,Under Investigation
1894,Undetected
1895,Undetected
1896,Charge Sheeted
1897,Charge Sheeted
1898,Undetected
1899,Charge Sheeted
1900,Undetected
1901,Undetected
1902,Under Investigation
1903,Charge Sheeted
1904,Charge Sheeted
1905,Under Investigation
1906,Undetected
1907,Undetected
1908,Charge Sheeted
1909,Under Investigation
1910,Charge Sheeted
1911,Charge Sheeted
1912,Under Investigation
1913,Under Investigation
1914,Under Investigation
1915,Undetected
1916,Undetected
1917,Charge Sheeted
1918,Undetected
1919,Undetected
1920,Under Investigation
1921,Closed
1922,Under Investigation
1923,Undetected
1924,Charge Sheeted
1925,Closed
1926,Undetected
1927,Charge Sheeted
1928,Under Investigation
1929,Under Investigation
1930,Charge Sheeted
1931,Charge Sheeted
1932,Closed
1933,Closed
1934,Closed
1935,Closed
1936,Under Investigation
1937,Charge Sheeted
1938,Closed
1939,Charge Sheeted
1940,Charge Sheeted
1941,Closed
1942,Charge Sheeted
1943,Under Investigation
1944,Closed
1945,Under Investigation
1946,Under Investigation
1947,Undetected
1948,Charge Sheeted
1949,Undetected
1950,Closed
1951,Closed
1952,Charge Sheeted
1953,Charge Sheeted
1954,Closed
1955,Undetected
1956,Under Investigation
1957,Undetected
1958,Charge Sheeted
1959,Under Investigation
1960,Under Investigation
1961,Charge Sheeted
1962,Undetected
1963,Under Investigation
1964,Closed
1965,Under Investigation
1966,Closed
1967,Charge Sheeted
1968,Undetected
1969,Closed
1970,Charge Sheeted
1971,Undetected
1972,Charge Sheeted
1973,Under Investigation
1974,Closed
1975,Undetected
1976,Charge Sheeted
1977,Undetected
1978,Charge Sheeted
1979,Under Investigation
1980,Under Investigation
1981,Charge Sheeted
1982,Under Investigation
1983,Closed
1984,Under Investigation
1985,Charge Sheeted
1986,Under Investigation
1987,Closed
1988,Undetected
1989,Undetected
1990,Undetected
1991,Closed
1992,Under Investigation
1993,Under Investigation
1994,Under Investigation
1995,Closed
1996,Undetected
1997,Under Investigation
1998,Charge Sheeted
1999,Undetected
2000,Closed
2001,Charge Sheeted
2002,Under Investigation
2003,Closed
2004,Undetected
2005,Closed
2006,Charge Sheeted
2007,Under Investigation
2008,Charge Sheeted
2009,Charge Sheeted
2010,Closed
2011,Under Investigation
2012,Undetected
2013,Closed
2014,Charge Sheeted
2015,Under Investigation
2016,Closed
2017,Charge Sheeted
2018,Undetected
2019,Charge Sheeted
2020,Charge Sheeted
2021,Charge Sheeted
2022,Undetected
2023,Charge Sheeted
2024,Charge Sheeted
2025,Charge Sheeted
2026,Undetected
2027,Closed
2028,Charge Sheeted
2029,Charge Sheeted
2030,Undetected
2031,Undetected
2032,Charge Sheeted
2033,Closed
2034,Charge Sheeted
2035,Charge Sheeted
2036,Under Investigation
2037,Undetected
2038,Under Investigation
2039,Undetected
2040,Charge Sheeted
2041,Charge Sheeted
2042,Closed
2043,Charge Sheeted
2044,Charge Sheeted
2045,Charge Sheeted
2046,Under Investigation
2047,Under Investigation
2048,Undetected
2049,Charge Sheeted
2050,Closed
2051,Under Investigation
2052,Closed
2053,Charge Sheeted
2054,Closed
2055,Under Investigation
2056,Closed
2057,Undetected
2058,Under Investigation
2059,Undetected
2060,Closed
2061,Charge Sheeted
2062,Charge Sheeted
2063,Charge Sheeted
2064,Closed
2065,Under Investigation
2066,Charge Sheeted
2067,Charge Sheeted
2068,Under Investigation
2069,Under Investigation
2070,Closed
2071,Charge Sheeted
2072,Closed
2073,Charge Sheeted
2074,Under Investigation
2075,Closed
2076,Undetected
2077,Charge Sheeted
2078,Undetected
2079,Closed
2080,Closed
2081,Charge Sheeted
2082,Closed
2083,Undetected
2084,Closed
2085,Closed
2086,Charge Sheeted
2087,Charge Sheeted
2088,Closed
2089,Charge Sheeted
2090,Under Investigation
2091,Undetected
2092,Under Investigation
2093,Undetected
2094,Under Investigation
2095,Charge Sheeted
2096,Charge Sheeted
2097,Undetected
2098,Closed
2099,Under Investigation
2100,Closed
2101,Undetected
2102,Undetected
2103,Undetected
2104,Charge Sheeted
2105,Under Investigation
2106,Closed
2107,Charge Sheeted
2108,Charge Sheeted
2109,Closed
2110,Under Investigation
2111,Under Investigation
2112,Undetected
2113,Undetected
2114,Closed
2115,Charge Sheeted
2116,Under Investigation
2117,Charge Sheeted
2118,Under Investigation
2119,Closed
2120,Undetected
2121,Closed
2122,Undetected
2123,Charge Sheeted
2124,Under Investigation
2125,Under Investigation
2126,Under Investigation
2127,Charge Sheeted
2128,Undetected
2129,Closed
2130,Under Investigation
2131,Undetected
2132,Closed
2133,Undetected
2134,Under Investigation
2135,Under Investigation
2136,Undetected
2137,Charge Sheeted
2138,Undetected
2139,Undetected
2140,Closed
2141,Charge Sheeted
2142,Undetected
2143,Closed
2144,Closed
2145,Charge Sheeted
2146,Undetected
2147,Under Investigation
2148,Under Investigation
2149,Closed
2150,Undetected
2151,Undetected
2152,Closed
2153,Charge Sheeted
2154,Charge Sheeted
2155,Charge Sheeted
2156,Under Investigation
2157,Charge Sheeted
2158,Undetected
2159,Undetected
2160,Under Investigation
2161,Undetected
2162,Under Investigation
2163,Undetected
2164,Under Investigation
2165,Charge Sheeted
2166,Closed
2167,Charge Sheeted
2168,Under Investigation
2169,Under Investigation
2170,Under Investigation
2171,Charge Sheeted
2172,Under Investigation
2173,Charge Sheeted
2174,Closed
2175,Under Investigation
2176,Charge Sheeted
2177,Closed
2178,Charge Sheeted
2179,Undetected
2180,Charge Sheeted
2181,Undetected
2182,Charge Sheeted
2183,Under Investigation
2184,Charge Sheeted
2185,Charge Sheeted
2186,Closed
2187,Undetected
2188,Closed
2189,Closed
2190,Closed
2191,Under Investigation
2192,Charge Sheeted
2193,Charge Sheeted
2194,Undetected
2195,Closed
2196,Closed
2197,Closed
2198,Undetected
2199,Undetected
2200,Closed
2201,Closed
2202,Under Investigation
2203,Charge Sheeted
2204,Undetected
2205,Charge Sheeted
2206,Undetected
2207,Under Investigation
2208,Undetected
2209,Closed
2210,Under Investigation
2211,Under Investigation
2212,Closed
2213,Undetected
2214,Undetected
2215,Under Investigation
2216,Closed
2217,Charge Sheeted
2218,Closed
2219,Undetected
2220,Undetected
2221,Charge Sheeted
2222,Closed
2223,Closed
2224,Under Investigation
2225,Under Investigation
2226,Charge Sheeted
2227,Closed
2228,Closed
2229,Undetected
2230,Under Investigation
2231,Closed
2232,Under Investigation
2233,Undetected
2234,Closed
2235,Closed
2236,Undetected
2237,Undetected
2238,Charge Sheeted
2239,Under Investigation
2240,Under Investigation
2241,Closed
2242,Charge Sheeted
2243,Charge Sheeted
2244,Undetected
2245,Closed
2246,Closed
2247,Undetected
2248,Under Investigation
2249,Charge Sheeted
2250,Undetected
2251,Charge Sheeted
2252,Undetected
2253,Undetected
2254,Closed
2255,Closed
2256,Charge Sheeted
2257,Closed
2258,Undetected
2259,Closed
2260,Undetected
2261,Under Investigation
2262,Under Investigation
2263,Closed
2264,Closed
2265,Charge Sheeted
2266,Charge Sheeted
2267,Under Investigation
2268,Under Investigation
2269,Charge Sheeted
2270,Undetected
2271,Under Investigation
2272,Under Investigation
2273,Under Investigation
2274,Charge Sheeted
2275,Closed
2276,Charge Sheeted
2277,Undetected
2278,Undetected
2279,Charge Sheeted
2280,Closed
2281,Charge Sheeted
2282,Under Investigation
2283,Charge Sheeted
2284,Charge Sheeted
2285,Under Investigation
2286,Closed
2287,Under Investigation
2288,Charge Sheeted
2289,Under Investigation
2290,Closed
2291,Charge Sheeted
2292,Charge Sheeted
2293,Charge Sheeted
2294,Undetected
2295,Under Investigation
2296,Closed
2297,Closed
2298,Undetected
2299,Closed
2300,Closed
2301,Charge Sheeted
2302,Charge Sheeted
2303,Undetected
2304,Closed
2305,Charge Sheeted
2306,Charge Sheeted
2307,Closed
2308,Undetected
2309,Under Investigation
2310,Charge Sheeted
2311,Charge Sheeted
2312,Under Investigation
2313,Closed
2314,Under Investigation
2315,Under Investigation
2316,Charge Sheeted
2317,Closed
2318,Charge Sheeted
2319,Under Investigation
2320,Under Investigation
2321,Under Investigation
2322,Charge Sheeted
2323,Under Investigation
2324,Undetected
2325,Undetected
2326,Under Investigation
2327,Closed
2328,Closed
2329,Under Investigation
2330,Closed
2331,Undetected
2332,Undetected
2333,Closed
2334,Closed
2335,Under Investigation
2336,Charge Sheeted
2337,Charge Sheeted
2338,Closed
2339,Undetected
2340,Charge Sheeted
2341,Under Investigation
2342,Closed
2343,Closed
2344,Closed
2345,Closed
2346,Undetected
2347,Closed
2348,Charge Sheeted
2349,Undetected
2350,Closed
2351,Under Investigation
2352,Charge Sheeted
2353,Closed
2354,Closed
2355,Undetected
2356,Closed
2357,Undetected
2358,Closed
2359,Undetected
2360,Under Investigation
2361,Under Investigation
2362,Charge Sheeted
2363,Closed
2364,Closed
2365,Charge Sheeted
2366,Charge Sheeted
2367,Charge Sheeted
2368,Closed
2369,Undetected
2370,Charge Sheeted
2371,Under Investigation
2372,Under Investigation
2373,Charge Sheeted
2374,Charge Sheeted
2375,Undetected
2376,Undetected
2377,Undetected
2378,Undetected
2379,Undetected
2380,Undetected
2381,Closed
2382,Closed
2383,Closed
2384,Charge Sheeted
2385,Closed
2386,Charge Sheeted
2387,Undetected
2388,Charge Sheeted
2389,Under Investigation
2390,Charge Sheeted
2391,Under Investigation
2392,Undetected
2393,Closed
2394,Under Investigation
2395,Closed
2396,Closed
2397,Undetected
2398,Charge Sheeted
2399,Undetected
2400,Charge Sheeted
2401,Undetected
2402,Charge Sheeted
2403,Under Investigation
2404,Charge Sheeted
2405,Under Investigation
2406,Charge Sheeted
2407,Undetected
2408,Charge Sheeted
2409,Closed
2410,Charge Sheeted
2411,Under Investigation
2412,Closed
2413,Under Investigation
2414,Charge Sheeted
2415,Charge Sheeted
2416,Closed
2417,Under Investigation
2418,Undetected
2419,Undetected
2420,Under Investigation
2421,Charge Sheeted
2422,Closed
2423,Under Investigation
2424,Closed
2425,Under Investigation
2426,Charge Sheeted
2427,Under Investigation
2428,Charge Sheeted
2429,Undetected
2430,Closed
2431,Charge Sheeted
2432,Under Investigation
2433,Undetected
2434,Charge Sheeted
2435,Closed
2436,Undetected
2437,Undetected
2438,Under Investigation
2439,Undetected
2440,Charge Sheeted
2441,Under Investigation
2442,Charge Sheeted
2443,Charge Sheeted
2444,Closed
2445,Charge Sheeted
2446,Closed
2447,Undetected
2448,Charge Sheeted
2449,Under Investigation
2450,Undetected
2451,Undetected
2452,Charge Sheeted
2453,Closed
2454,Undetected
2455,Undetected
2456,Under Investigation
2457,Under Investigation
2458,Closed
2459,Undetected
2460,Under Investigation
2461,Charge Sheeted
2462,Under Investigation
2463,Undetected
2464,Under Investigation
2465,Undetected
2466,Under Investigation
2467,Closed
2468,Charge Sheeted
2469,Undetected
2470,Undetected
2471,Charge Sheeted
2472,Under Investigation
2473,Under Investigation
2474,Closed
2475,Undetected
2476,Undetected
2477,Charge Sheeted
2478,Closed
2479,Undetected
2480,Charge Sheeted
2481,Under Investigation
2482,Under Investigation
2483,Undetected
2484,Closed
2485,Charge Sheeted
2486,Closed
2487,Under Investigation
2488,Closed
2489,Closed
2490,Undetected
2491,Closed
2492,Undetected
2493,Under Investigation
2494,Charge Sheeted
2495,Under Investigation
2496,Under Investigation
2497,Charge Sheeted
2498,Charge Sheeted
2499,Undetected
2500,Charge Sheeted
2501,Charge Sheeted
2502,Under Investigation
2503,Charge Sheeted
2504,Charge Sheeted
2505,Undetected
2506,Closed
2507,Undetected
2508,Undetected
2509,Closed
2510,Charge Sheeted
2511,Charge Sheeted
2512,Charge Sheeted
2513,Charge Sheeted
2514,Charge Sheeted
