ID,ArrestSurrenderID,AccusedMasterID
1665,80415,74288
1666,93611,84739
1667,96831,83138
1668,28401,84731
1669,35590,69117
1670,13857,19735
1671,51349,38731
1672,91203,83385
1673,89041,613
1674,28795,56192
1675,14760,15778
1676,30191,12322
1677,44929,39656
1678,66273,16389
1679,93758,9757
1680,26955,94752
1681,64210,20948
1682,29368,96086
1683,98912,56145
1684,12245,28970
1685,50116,38270
1686,75148,93091
1687,3871,53810
1688,74964,29513
1689,87434,25514
1690,74253,72235
1691,39708,60702
1692,26634,42812
1693,41196,21952
1694,86606,44422
1695,18299,8424
1696,41601,41785
1697,93315,54116
1698,29699,44825
1699,25141,83438
1700,43468,77625
1701,58191,1704
1702,13915,49178
1703,10135,92417
1704,50402,41803
1705,27923,83644
1706,86886,71785
1707,85020,8806
1708,15794,21485
1709,33074,15408
1710,74258,374
1711,59144,86342
1712,90343,29094
1713,96505,91108
1714,5031,12554
1715,57273,62115
1716,88665,58779
1717,779,76380
1718,94633,51360
1719,94039,99817
1720,8035,62015
1721,25069,98273
1722,60197,27623
1723,24436,87269
1724,85359,78585
1725,89422,59524
1726,90374,3521
1727,38159,81940
1728,38640,35502
1729,52609,92072
1730,15547,70363
1731,66416,96646
1732,93491,87685
1733,93727,7569
1734,31024,27609
1735,37830,49744
1736,23565,86214
1737,87802,237
1738,54414,53608
1739,55375,58933
1740,82865,35890
1741,33543,9636
1742,89067,68038
1743,1542,74186
1744,10383,58472
1745,58662,47420
1746,92958,49294
1747,81282,86872
1748,9938,57943
1749,67109,22323
1750,78265,61741
1751,52186,511
1752,86286,56099
1753,42487,47841
1754,73910,30628
1755,24589,81617
1756,88506,61966
1757,81260,14290
1758,68339,76684
1759,38312,17150
1760,70124,69827
1761,95195,1825
1762,61064,81792
1763,73607,70697
1764,43213,55755
1765,25231,23474
1766,80390,55513
1767,87666,41992
1768,32343,57864
1769,35905,31916
1770,54273,10992
1771,46315,23487
1772,27138,66727
1773,38531,69272
1774,42442,40092
1775,35595,16703
1776,6569,89577
1777,5656,51639
1778,5836,11311
1779,13948,47814
1780,89120,4475
1781,22468,62719
1782,755,75472
1783,37818,99816
1784,45746,34377
1785,99776,16836
1786,84538,24823
1787,63787,69217
1788,65649,89351
1789,70289,49335
1790,18977,6714
1791,73996,33478
1792,64422,85490
1793,6924,93356
1794,64158,9159
1795,79848,60919
1796,58122,8317
1797,22996,99449
1798,42180,69182
1799,95122,88713
1800,46572,71188
1801,42596,15432
1802,76686,64909
1803,76147,68859
1804,3610,48836
1805,21691,8369
1806,35360,50744
1807,65763,11210
1808,19971,50476
1809,23136,59015
1810,43552,69443
1811,46936,89029
1812,6481,57703
1813,14122,83260
1814,29940,3922
1815,46344,41818
1816,48562,5080
1817,14539,33324
1818,6030,43986
1819,90842,25542
1820,85423,60805
1821,32520,42731
1822,95106,25618
1823,31077,18394
1824,4006,42590
1825,68294,4915
1826,93127,6239
1827,40424,65129
1828,49130,57813
1829,54214,74332
1830,55762,26123
1831,55131,88789
1832,493,95427
1833,45191,43261
1834,11681,43900
1835,84258,25732
1836,20160,96012
1837,58306,48591
1838,34444,39980
1839,59585,78813
1840,42714,29283
1841,66601,30893
1842,83322,67249
1843,50181,70516
1844,89734,3551
1845,49188,46227
1846,63788,33
1847,33472,12000
1848,57677,29504
1849,35718,41519
1850,8172,4968
1851,2723,81537
1852,10028,65670
1853,813,61663
1854,32269,59141
1855,65326,73002
1856,28758,42657
1857,49335,82775
1858,44999,97946
1859,92148,18894
1860,61083,81283
1861,48179,76744
1862,32539,31131
1863,64129,44935
1864,18893,42990
1865,69202,98891
1866,88859,57045
1867,55045,13014
1868,88863,61958
1869,50415,39666
1870,53241,63750
1871,18474,23326
1872,57188,67006
1873,55577,82679
1874,97964,1822
1875,71328,1827
1876,98299,6239
1877,99667,61819
1878,57979,97230
1879,62268,27188
1880,74670,25620
1881,14198,23870
1882,84898,29357
1883,84968,28219
1884,50854,14224
1885,39156,73409
1886,41487,92084
1887,49360,70261
1888,38736,20064
1889,67538,29640
1890,60984,95168
1891,72836,75412
1892,21230,441
1893,67215,38428
1894,28632,87997
1895,40838,30134
1896,79774,47738
1897,26394,70699
1898,7997,25864
1899,58261,36785
1900,67321,2343
1901,74427,14195
1902,49962,85355
1903,11809,28681
1904,41090,781
1905,70264,21697
1906,15358,88080
1907,73784,22780
1908,29304,3458
1909,26241,76124
1910,65892,29630
1911,4100,88159
1912,81020,34929
1913,95124,33985
1914,78025,39047
1915,32149,13940
1916,32236,64241
1917,41572,64207
1918,10944,54243
1919,53305,20896
1920,83082,176
1921,51953,72279
1922,56809,76341
1923,76235,37608
1924,20669,80027
1925,5473,23294
1926,53040,68205
1927,93994,56304
1928,77527,38119
1929,67641,2576
1930,38247,55053
1931,46825,54842
1932,30585,9522
1933,99331,83617
1934,76146,27934
1935,80436,31688
1936,73605,8271
1937,26989,7565
1938,22344,85669
1939,76534,69871
1940,50127,91397
1941,20713,58987
1942,82667,49249
1943,96500,85094
1944,63319,76958
1945,36026,575
1946,38008,63789
1947,28001,75856
1948,88270,52292
1949,24193,50397
1950,18122,55620
1951,79506,58013
1952,2555,69944
1953,65859,78783
1954,19157,30488
1955,96925,31826
1956,6426,7996
1957,59516,72688
1958,69407,33798
1959,20873,39751
1960,63160,41623
1961,2950,80125
1962,1557,15785
1963,7197,93563
1964,97593,3618
1965,31244,60401
1966,5777,18229
1967,71390,51014
1968,91023,36271
1969,11681,29670
1970,39511,28217
1971,85067,23724
1972,7336,12504
1973,43696,98288
1974,75224,20307
1975,98283,3755
1976,95173,30394
1977,66581,58187
1978,78902,30897
1979,26719,97400
1980,34018,64219
1981,52974,57141
1982,15260,30443
1983,90111,28172
1984,99538,26466
1985,81213,79615
1986,18859,79028
1987,53663,33979
1988,10136,57490
1989,94184,12362
1990,29758,10673
1991,22191,84209
1992,89712,90412
1993,81472,41562
1994,70261,85634
1995,75910,1784
1996,57284,59288
1997,10391,19107
1998,35199,65624
1999,15817,45871
2000,9297,49434
2001,52437,7925
2002,22950,99444
2003,70137,94710
2004,2745,92908
2005,69583,80036
2006,60762,53647
2007,8311,10718
2008,50186,73665
2009,88715,86848
2010,52219,67004
2011,62710,23339
2012,16554,22837
2013,36236,24501
2014,69687,29786
2015,92310,14628
2016,23138,24808
2017,81821,80873
2018,52166,65811
2019,33761,26989
2020,85788,19912
2021,34849,56143
2022,87435,21615
2023,39120,34735
2024,32521,25638
2025,84394,24630
2026,77257,67375
2027,38035,75955
2028,84457,27486
2029,47580,31250
2030,32510,2686
2031,38214,75510
2032,12747,60122
2033,28213,1493
2034,80286,61483
2035,11366,38397
2036,80445,69962
2037,1655,7208
2038,99535,1780
2039,33368,36439
2040,85066,72101
2041,83934,13255
2042,93956,19111
2043,87457,50845
2044,97538,53126
2045,74976,83233
2046,8925,85578
2047,4726,19769
2048,40232,18037
2049,27368,23521
2050,89964,57213
2051,30399,88051
2052,24592,32642
2053,76267,94864
2054,18703,36977
2055,73546,16109
2056,47648,53274
2057,17752,93731
2058,30733,14635
2059,38246,1476
2060,68210,40758
2061,69338,97927
2062,22427,22469
2063,12264,49423
2064,45194,10091
2065,36819,86975
2066,26897,33767
2067,65099,21163
2068,76042,45136
2069,66564,90866
2070,52520,89992
2071,63997,36835
2072,88531,64648
2073,95301,30063
2074,30529,84646
2075,64935,97528
2076,44912,71712
2077,27643,42654
2078,63875,32750
2079,95615,20903
2080,38370,6647
2081,34785,68107
2082,1210,74235
2083,65931,7076
2084,205,77159
2085,52395,9804
2086,56559,7713
2087,11719,86623
2088,82103,15467
2089,67060,3507
2090,67338,12041
2091,73100,27701
2092,60554,69124
2093,86946,78600
2094,89773,61050
2095,72290,32607
2096,81578,63808
2097,80732,49213
2098,53388,82433
2099,92526,64914
2100,72617,35257
2101,3171,58991
2102,49691,98862
2103,55910,59490
2104,11892,16332
2105,73868,20576
2106,71023,20820
2107,9166,54936
2108,37941,2495
2109,39777,36338
2110,28060,47758
2111,62167,49646
2112,74889,88327
2113,32515,95935
2114,30337,68766
2115,57342,48249
2116,85100,26424
2117,16714,33328
2118,24729,51129
2119,33626,22527
2120,95055,4528
2121,60589,88788
2122,76271,72509
2123,82524,11332
2124,47178,67144
2125,86221,71994
2126,48206,31840
2127,72353,13618
2128,51539,91501
2129,50578,44480
2130,81270,63002
2131,35679,95855
2132,16392,36558
2133,4719,14010
2134,36826,8106
2135,97713,30044
2136,61556,44208
2137,69378,2758
2138,90092,31554
2139,97799,95287
2140,2408,42244
2141,91337,45674
2142,323,57489
2143,57643,65273
2144,24264,14888
2145,83,36068
2146,63821,70389
2147,42413,41291
2148,41908,57853
2149,67591,457
2150,46798,66357
2151,15483,48469
2152,99389,8505
2153,23255,79670
2154,25653,47459
2155,96920,6958
2156,39845,10674
2157,94925,1118
2158,58736,26012
2159,99920,99051
2160,48296,8405
2161,20432,59237
2162,671,14569
2163,41542,26806
2164,19364,26465
2165,99671,84762
2166,46844,62084
2167,61748,74218
2168,19419,13596
2169,56196,3325
2170,32089,14478
2171,94572,71898
2172,96856,86960
2173,92834,3596
2174,53815,2303
2175,41785,31304
2176,63461,29904
2177,73357,78025
2178,42696,12819
2179,63423,78085
2180,64185,18667
2181,46222,41758
2182,86269,79550
2183,86686,91433
2184,9210,72432
2185,42975,62229
2186,31056,6384
2187,58064,49723
2188,91569,14092
2189,61782,81108
2190,25212,4467
2191,49944,25073
2192,32997,79182
2193,9160,15149
2194,66334,4370
2195,7001,20107
2196,95339,64066
2197,49685,27222
2198,41062,54891
2199,43540,56036
2200,19467,52428
2201,50002,58484
2202,40519,66425
2203,89186,30388
2204,35961,64651
2205,89529,55362
2206,65987,89173
2207,47295,57237
2208,74377,23878
2209,97877,41854
2210,41549,30018
2211,26495,50773
2212,43127,38628
2213,89557,55241
2214,10109,15367
2215,48885,53275
2216,7385,54583
2217,76089,37652
2218,69458,31253
2219,29342,12647
2220,98076,85569
2221,84183,63140
2222,97244,76250
2223,93433,27067
2224,46564,56725
2225,75285,13734
2226,84660,8220
2227,61871,17982
2228,50094,75134
2229,45028,45900
2230,18879,54464
2231,88384,22053
2232,81529,78772
2233,60427,96236
2234,46748,8775
2235,15704,76935
2236,42201,60586
2237,65690,41824
2238,87722,68044
2239,83476,26402
2240,45227,87363
2241,77744,13942
2242,32753,86088
2243,20942,75847
2244,42041,6775
2245,60254,75846
2246,93886,13755
2247,3742,310
2248,41146,13405
2249,64331,84993
2250,23451,28993
2251,95847,21467
2252,40206,69289
2253,29217,42108
2254,54310,12387
2255,6219,69408
2256,59827,57880
2257,89535,60737
2258,21602,59694
2259,25834,77997
2260,59486,96282
2261,84622,30436
2262,88697,10678
2263,29971,12110
2264,59537,78465
2265,11292,43157
2266,84971,39198
2267,36271,18228
2268,16148,55655
2269,69366,90460
2270,94304,2726
2271,40899,67163
2272,58602,53910
2273,59534,13496
2274,71940,21122
2275,59032,19021
2276,58753,73752
2277,67980,69059
2278,5007,85581
2279,88994,26802
2280,52149,17883
2281,69991,70383
2282,26381,70979
2283,91073,48474
2284,96144,20775
2285,49295,50263
2286,57181,11068
2287,77834,58608
2288,71920,53273
2289,65185,62656
2290,81183,14552
2291,72729,93939
2292,16849,27628
2293,65193,31692
2294,90334,15825
2295,55383,82300
2296,43210,234
2297,72296,56774
2298,70481,22617
2299,36384,16820
2300,33155,71929
2301,557,93957
2302,64029,79215
2303,6543,71565
2304,10439,14938
2305,4767,6786
2306,48744,23815
2307,23540,77833
2308,889,65112
2309,31900,51687
2310,43146,72056
2311,64360,69663
2312,94429,15486
2313,71760,30893
2314,56320,60954
2315,98235,14693
2316,60126,11158
2317,45834,2738
2318,37847,75705
2319,32058,63197
2320,16928,11137
2321,35206,24428
2322,91490,16081
2323,55057,27975
2324,26026,92619
2325,5513,85364
2326,45892,25836
2327,32263,30929
2328,44535,79334
2329,15303,32282
2330,83361,7093
2331,38580,56275
2332,46741,90275
2333,97703,43689
2334,93444,61071
2335,10064,75998
2336,23024,4873
2337,703,29637
2338,54552,61156
2339,98781,63686
2340,56914,71796
2341,79019,1161
2342,68380,70999
2343,39321,68889
2344,70859,1995
2345,81369,60994
2346,94933,78327
2347,42643,30000
2348,36873,47701
2349,83257,18367
2350,92840,96808
2351,90923,22221
2352,43109,93096
2353,7315,66583
2354,4391,12309
2355,12382,26247
2356,33831,40643
2357,74567,17050
2358,63746,91280
2359,821,24346
2360,35859,22411
2361,49854,71251
2362,27712,51179
2363,14661,70007
2364,94001,10255
2365,85807,70502
2366,5941,97507
2367,24108,37192
2368,75344,77836
2369,69102,52902
2370,63699,46994
2371,3990,64591
2372,44546,68245
2373,29575,70398
2374,4780,60067
2375,44851,64664
2376,34545,10072
2377,31503,50235
2378,91169,39400
2379,3126,46178
2380,8361,28231
2381,78642,71070
2382,3154,82029
2383,34280,49724
2384,59797,74641
2385,20078,67725
2386,58197,69831
2387,3559,44422
2388,70632,58027
2389,38034,98684
2390,30305,6428
2391,95525,43824
2392,42882,9317
2393,39802,55057
2394,25991,52167
2395,50027,88330
2396,5398,35210
2397,2885,84830
2398,83174,83285
2399,13694,60571
2400,58332,59394
2401,81581,26606
2402,59749,65764
2403,25852,61044
2404,25190,53463
2405,95755,54705
2406,40144,78374
2407,96821,70993
2408,64390,43877
2409,50748,50698
2410,90709,45481
2411,41255,79803
2412,77736,3423
2413,27856,30641
2414,11487,11545
2415,22589,1281
2416,29220,24570
2417,42061,13018
2418,89841,40262
2419,84576,85142
2420,86549,83350
2421,95597,67312
2422,39644,24450
2423,30177,88925
2424,40836,12065
2425,13606,62525
2426,576,15574
2427,46669,58494
2428,665,77181
2429,35753,36953
2430,65339,7815
2431,35703,70029
2432,66130,85401
2433,96352,60966
2434,82671,89602
2435,44084,32170
2436,73047,93489
2437,13236,11671
2438,49674,27389
2439,328,22138
2440,73978,39891
2441,64798,32884
2442,75288,36614
2443,99697,49974
2444,68506,23443
2445,21136,88620
2446,93761,31476
2447,85028,24458
2448,80134,51704
2449,98196,70905
2450,38757,42172
2451,99950,76906
2452,59416,68389
2453,25110,77561
2454,26598,39255
2455,22930,2513
2456,50301,264
2457,1277,28156
2458,13519,77184
2459,14089,77508
2460,41759,4693
2461,12976,73892
2462,67903,67563
2463,47778,59042
2464,80665,84270
2465,60388,80348
2466,43323,47441
2467,29484,79019
2468,53432,71597
2469,98882,9765
2470,86219,4368
2471,96571,90762
2472,8461,80956
2473,19596,39984
2474,24255,75792
2475,94254,17639
2476,70118,13033
2477,36713,25725
2478,63072,43044
2479,90950,63410
2480,50019,77351
2481,45045,14148
2482,70072,54971
2483,87751,46958
2484,66053,19946
2485,52243,18508
2486,5275,69190
2487,69641,59310
2488,67684,48598
2489,63463,18136
2490,46653,40321
2491,95030,58495
2492,58912,5662
2493,95670,13963
2494,50992,94134
2495,50295,31678
2496,13852,12023
2497,93466,58252
2498,42674,5662
2499,31956,67267
2500,78724,36381
2501,12643,47694
2502,86381,35147
2503,85747,41417
2504,60203,94346
2505,32125,74424
2506,40113,84453
2507,49678,79028
2508,16509,80160
2509,33477,13772
2510,39238,93709
2511,27268,80076
2512,98090,42364
2513,27080,10745
2514,93736,91230
2515,4990,22532
2516,54369,15202
2517,72665,54119
2518,39,52305
2519,13456,76827
2520,91023,96115
2521,99638,93487
2522,60634,97846
2523,27876,76631
2524,95736,64234
2525,39051,62982
2526,35278,32067
2527,16188,93594
2528,7724,80029
2529,31388,94168
2530,89897,75735
2531,63139,21026
2532,7391,34000
2533,77198,98006
2534,17154,25076
2535,50980,42579
2536,90729,27220
2537,92027,26157
2538,99935,3186
2539,94370,66679
2540,9085,1638
2541,45449,79557
2542,94507,67508
2543,6675,18355
2544,78682,72396
2545,97489,73228
2546,7936,85690
2547,35226,64661
2548,45148,55869
2549,87544,81897
2550,32699,46976
2551,42467,8174
2552,60534,19728
2553,97772,52688
2554,48467,57839
2555,2802,81682
2556,28439,39769
2557,26417,58756
2558,8668,34574
2559,33124,88229
2560,50131,23445
2561,91740,26078
2562,33513,63013
2563,13428,53429
2564,99323,96448
2565,64720,30953
2566,39317,14934
2567,63244,76587
2568,73174,83859
2569,70986,12900
2570,67681,99094
2571,22418,75247
2572,83187,42670
2573,30241,81147
2574,11611,44331
2575,30753,29378
2576,68811,51837
2577,48267,69373
2578,30638,2627
2579,4550,35860
2580,95250,35588
2581,14062,23764
2582,1745,73034
2583,26979,30186
2584,65950,25058
2585,18169,50762
2586,80481,13812
2587,41195,20892
2588,47032,99370
2589,23813,95334
2590,14467,98242
2591,79918,93223
2592,75847,58338
2593,14126,90642
2594,28835,38696
2595,59766,93257
2596,37813,35156
2597,21406,9776
2598,56980,14002
2599,78053,70774
2600,74470,88605
2601,7726,92086
2602,1628,5720
2603,21309,21256
2604,24102,36890
2605,27407,61396
2606,81434,84525
2607,5585,40275
2608,81449,59881
2609,86757,28539
2610,4273,66787
2611,29869,30452
2612,33710,8702
2613,48167,86093
2614,31413,68548
2615,88269,17769
2616,37993,79552
2617,25246,93570
2618,12236,72674
2619,89268,98416
2620,96785,87412
2621,28,60508
2622,93092,8492
2623,11339,99936
2624,99615,33508
2625,47185,29779
2626,18614,59069
2627,44779,9166
2628,55426,31160
2629,68772,75218
2630,49431,18359
2631,71484,75539
2632,4827,66221
2633,23990,90280
2634,57041,77556
2635,80529,72384
2636,91815,19417
2637,67683,56720
2638,85109,73332
2639,82333,85362
2640,36749,13927
2641,5228,34434
2642,43205,67879
2643,91408,6483
2644,42147,41440
2645,91286,45361
2646,21108,83062
2647,58050,30406
2648,24175,49795
2649,72438,71465
2650,73254,57409
2651,97015,71827
2652,80090,79749
2653,63602,34720
2654,33860,67423
2655,15925,99660
2656,72480,55946
2657,62831,2433
2658,78681,4289
2659,62759,74245
2660,90615,35030
2661,99685,18718
2662,49838,72830
2663,75158,7535
2664,41642,6455
2665,61676,72740
2666,93096,89351
2667,17188,99758
2668,76496,79243
2669,86830,31195
2670,20366,45116
2671,11628,71399
2672,56576,70974
2673,90463,28844
2674,71549,63465
2675,1600,11104
2676,67302,50656
2677,73096,22876
2678,71486,14242
2679,54295,91811
2680,77349,75471
2681,77439,3173
2682,42826,43606
2683,30248,75682
2684,54191,89311
2685,31414,31619
2686,83147,32081
2687,75547,92707
2688,76072,10850
2689,16456,88841
2690,55517,66341
2691,9732,41945
2692,56012,86099
2693,34416,69357
2694,64492,35025
2695,84698,47331
2696,98662,96677
2697,27450,10820
2698,73904,78457
2699,49064,94322
2700,59983,82120
2701,98938,71858
2702,34322,35319
2703,95801,44305
2704,88834,35374
2705,10311,34500
2706,43848,19416
2707,22954,31121
2708,36435,43842
2709,93299,5127
2710,70065,72911
2711,97637,8299
2712,41622,10562
2713,62552,97373
2714,39993,65945
2715,87665,40556
2716,44357,40598
2717,22423,11420
2718,73078,1190
2719,19047,27647
2720,890,62052
2721,73967,22635
2722,75323,45406
2723,18432,62046
2724,13085,25177
2725,23749,33190
2726,34331,21514
2727,55632,52785
2728,31864,14145
2729,30917,96372
2730,81019,65636
2731,12703,17357
2732,93830,4562
2733,65927,79311
2734,88311,48186
2735,82549,49862
2736,1821,27848
2737,18705,53514
2738,5343,90822
2739,65234,92601
2740,28857,62502
2741,28564,47837
2742,1139,88222
2743,94551,12104
2744,69891,30370
2745,7018,85900
