CrimeSubHeadID,CrimeHeadID,CrimeHeadName,SeqID
936,77258,Dacoity_936,11
937,68500,Theft_937,2
938,26312,Theft_938,12
939,11090,Theft_939,2
940,31488,Grievous Hurt_940,24
941,68283,Extortion_941,21
942,25057,Murder_942,42
943,78210,Kidnapping_943,3
944,43779,Kidnapping_944,25
945,84754,Extortion_945,35
946,93798,Murder_946,27
947,82959,Robbery_947,3
948,49002,Cheating & Forgery_948,48
949,45021,Rape_949,38
950,87764,Robbery_950,41
951,58668,Rape_951,37
952,62571,Rape_952,46
953,50030,Hacking_953,19
954,44789,Kidnapping_954,40
955,71035,Grievous Hurt_955,31
956,76838,Dacoity_956,45
957,22226,Theft_957,34
958,60784,Grievous Hurt_958,39
959,71996,Kidnapping_959,4
960,24301,Cheating & Forgery_960,20
961,91774,Theft_961,2
962,57358,Theft_962,16
963,55104,Grievous Hurt_963,37
964,53373,Murder_964,20
965,79611,Theft_965,30
966,25297,Extortion_966,12
967,59423,Dacoity_967,6
968,7062,Kidnapping_968,40
969,34955,Cheating & Forgery_969,5
970,28385,Robbery_970,20
971,69654,Rape_971,11
972,1205,Hacking_972,15
973,32106,Hacking_973,14
974,56416,Dacoity_974,44
975,85656,Rape_975,29
976,60739,Hacking_976,31
977,22037,Kidnapping_977,41
978,22269,Kidnapping_978,37
979,70518,Grievous Hurt_979,42
980,64931,Kidnapping_980,37
981,14876,Hacking_981,28
982,39263,Theft_982,38
983,67406,Cheating & Forgery_983,33
984,61342,Grievous Hurt_984,41
985,55315,Theft_985,2
986,57051,Cheating & Forgery_986,16
987,64337,Dacoity_987,45
988,89919,Kidnapping_988,29
989,74771,Extortion_989,41
990,95832,Extortion_990,45
991,78914,Hacking_991,26
992,91784,Grievous Hurt_992,12
993,51159,Grievous Hurt_993,10
994,71977,Cheating & Forgery_994,48
995,66295,Cheating & Forgery_995,48
996,99071,Dacoity_996,36
997,11457,Dacoity_997,18
998,75816,Extortion_998,46
999,78913,Cheating & Forgery_999,22
1000,86662,Murder_1000,14
1001,66753,Robbery_1001,20
1002,38433,Extortion_1002,4
1003,56966,Murder_1003,3
1004,32501,Rape_1004,14
1005,25475,Robbery_1005,25
1006,59189,Kidnapping_1006,39
1007,62825,Hacking_1007,33
1008,30275,Cheating & Forgery_1008,20
1009,16656,Kidnapping_1009,44
1010,74277,Murder_1010,48
1011,11147,Dacoity_1011,35
1012,48968,Dacoity_1012,41
1013,84868,Hacking_1013,43
1014,37581,Dacoity_1014,34
1015,78639,Robbery_1015,42
1016,29748,Extortion_1016,16
1017,66413,Rape_1017,19
1018,27090,Hacking_1018,45
1019,23283,Robbery_1019,45
1020,68006,Kidnapping_1020,10
1021,31788,Rape_1021,30
1022,40030,Kidnapping_1022,37
1023,82341,Dacoity_1023,18
1024,16523,Cheating & Forgery_1024,39
1025,28200,Hacking_1025,4
1026,45603,Dacoity_1026,17
1027,28865,Kidnapping_1027,13
1028,79947,Robbery_1028,48
1029,10199,Hacking_1029,8
1030,6402,Robbery_1030,41
1031,2818,Robbery_1031,41
1032,27840,Murder_1032,41
1033,98828,Robbery_1033,23
1034,18428,Hacking_1034,22
1035,44561,Kidnapping_1035,1
1036,64813,Extortion_1036,41
1037,46784,Rape_1037,23
1038,76063,Robbery_1038,44
1039,29501,Theft_1039,33
1040,9224,Dacoity_1040,2
1041,53318,Hacking_1041,30
1042,66711,Kidnapping_1042,41
1043,37472,Robbery_1043,38
1044,32183,Murder_1044,25
1045,41228,Grievous Hurt_1045,9
1046,42118,Hacking_1046,5
1047,14171,Extortion_1047,12
1048,6495,Extortion_1048,37
1049,41230,Kidnapping_1049,3
1050,47471,Murder_1050,39
1051,27058,Theft_1051,40
1052,54436,Robbery_1052,8
1053,65970,Rape_1053,21
1054,88004,Cheating & Forgery_1054,2
1055,31444,Extortion_1055,25
1056,33879,Extortion_1056,43
1057,87713,Hacking_1057,38
1058,71141,Murder_1058,41
1059,12371,Grievous Hurt_1059,24
1060,30113,Extortion_1060,5
1061,16151,Murder_1061,44
1062,81123,Rape_1062,6
1063,90908,Dacoity_1063,40
1064,85645,Rape_1064,38
1065,82864,Theft_1065,46
1066,16427,Cheating & Forgery_1066,35
1067,43771,Cheating & Forgery_1067,16
1068,24976,Cheating & Forgery_1068,10
1069,19302,Rape_1069,23
1070,35769,Grievous Hurt_1070,39
1071,25669,Cheating & Forgery_1071,34
1072,51530,Cheating & Forgery_1072,42
1073,65494,Cheating & Forgery_1073,49
1074,29484,Murder_1074,25
1075,85140,Cheating & Forgery_1075,5
1076,13953,Dacoity_1076,20
1077,88259,Cheating & Forgery_1077,36
1078,19193,Extortion_1078,43
1079,25322,Cheating & Forgery_1079,8
1080,352,Hacking_1080,47
1081,37964,Dacoity_1081,24
1082,25596,Theft_1082,36
1083,32192,Grievous Hurt_1083,44
1084,93860,Theft_1084,30
1085,75792,Hacking_1085,9
1086,29368,Kidnapping_1086,9
1087,27453,Theft_1087,7
1088,61581,Grievous Hurt_1088,6
1089,9701,Extortion_1089,27
1090,12829,Robbery_1090,25
1091,23167,Theft_1091,40
1092,97110,Rape_1092,33
1093,69291,Rape_1093,40
1094,75139,Kidnapping_1094,27
1095,86517,Cheating & Forgery_1095,21
1096,59847,Extortion_1096,8
1097,41263,Murder_1097,38
1098,40185,Murder_1098,40
1099,89692,Grievous Hurt_1099,39
1100,35706,Robbery_1100,12
1101,712,Dacoity_1101,27
1102,39860,Kidnapping_1102,7
1103,33226,Kidnapping_1103,38
1104,17626,Kidnapping_1104,2
1105,89794,Extortion_1105,44
1106,36051,Theft_1106,2
1107,28566,Dacoity_1107,11
1108,97710,Kidnapping_1108,48
1109,70281,Hacking_1109,42
1110,9870,Kidnapping_1110,7
1111,65416,Dacoity_1111,26
1112,73019,Cheating & Forgery_1112,18
1113,86001,Robbery_1113,26
1114,38456,Grievous Hurt_1114,38
1115,38701,Grievous Hurt_1115,28
1116,43443,Grievous Hurt_1116,15
1117,32682,Dacoity_1117,16
1118,43419,Rape_1118,33
1119,51897,Robbery_1119,34
1120,56805,Grievous Hurt_1120,12
1121,62615,Robbery_1121,34
1122,81261,Extortion_1122,5
1123,83335,Theft_1123,8
1124,11870,Murder_1124,31
1125,94625,Cheating & Forgery_1125,3
1126,52659,Extortion_1126,37
1127,58990,Rape_1127,16
1128,91116,Extortion_1128,17
1129,54441,Extortion_1129,48
1130,83633,Extortion_1130,3
1131,94978,Hacking_1131,4
1132,45399,Hacking_1132,15
1133,67124,Extortion_1133,18
1134,49900,Kidnapping_1134,21
1135,47597,Robbery_1135,8
1136,84661,Kidnapping_1136,43
1137,30978,Cheating & Forgery_1137,34
1138,34227,Grievous Hurt_1138,27
1139,81357,Cheating & Forgery_1139,20
1140,18186,Kidnapping_1140,38
1141,56043,Kidnapping_1141,27
1142,66099,Extortion_1142,21
1143,87982,Hacking_1143,13
1144,55533,Robbery_1144,46
1145,52265,Rape_1145,12
1146,36001,Kidnapping_1146,31
1147,34989,Hacking_1147,22
1148,92908,Theft_1148,40
1149,27651,Cheating & Forgery_1149,14
1150,94880,Hacking_1150,5
1151,4821,Theft_1151,20
1152,65535,Kidnapping_1152,13
1153,98287,Robbery_1153,46
1154,56885,Theft_1154,30
1155,46374,Grievous Hurt_1155,32
1156,50116,Dacoity_1156,34
1157,90814,Kidnapping_1157,42
1158,13540,Hacking_1158,16
1159,18454,Robbery_1159,32
1160,71840,Murder_1160,35
1161,83527,Hacking_1161,22
1162,56483,Hacking_1162,27
1163,51593,Rape_1163,26
1164,6464,Extortion_1164,8
1165,11753,Rape_1165,35
1166,31328,Murder_1166,3
1167,93503,Robbery_1167,36
1168,91231,Grievous Hurt_1168,31
1169,63252,Hacking_1169,31
1170,22034,Robbery_1170,8
1171,63736,Murder_1171,23
1172,27786,Murder_1172,29
1173,83548,Grievous Hurt_1173,15
1174,43590,Extortion_1174,5
1175,84106,Murder_1175,5
1176,44304,Dacoity_1176,19
1177,72525,Cheating & Forgery_1177,24
1178,61039,Rape_1178,12
1179,71761,Rape_1179,38
1180,5480,Extortion_1180,16
1181,12630,Robbery_1181,6
1182,9016,Grievous Hurt_1182,34
1183,42551,Extortion_1183,46
1184,20660,Grievous Hurt_1184,5
1185,30434,Murder_1185,33
1186,41839,Extortion_1186,9
1187,21526,Hacking_1187,18
1188,78196,Dacoity_1188,25
1189,87979,Kidnapping_1189,16
1190,48751,Dacoity_1190,39
1191,49099,Grievous Hurt_1191,20
1192,73642,Extortion_1192,21
1193,89857,Murder_1193,27
1194,94240,Dacoity_1194,12
1195,11367,Grievous Hurt_1195,42
1196,92031,Kidnapping_1196,4
1197,63704,Extortion_1197,7
1198,71227,Kidnapping_1198,13
1199,21860,Extortion_1199,29
1200,33960,Robbery_1200,10
1201,43250,Hacking_1201,27
1202,21611,Dacoity_1202,22
1203,64492,Dacoity_1203,45
1204,58349,Robbery_1204,44
1205,55916,Hacking_1205,14
1206,29493,Rape_1206,41
1207,22017,Cheating & Forgery_1207,36
1208,23265,Murder_1208,22
1209,74332,Cheating & Forgery_1209,23
1210,46830,Dacoity_1210,11
1211,49118,Kidnapping_1211,26
1212,24332,Theft_1212,7
1213,71252,Robbery_1213,4
1214,40882,Extortion_1214,4
1215,26490,Theft_1215,48
1216,5772,Grievous Hurt_1216,49
1217,98315,Robbery_1217,26
1218,91478,Dacoity_1218,32
1219,27237,Extortion_1219,3
1220,90013,Robbery_1220,43
1221,16119,Extortion_1221,48
1222,4416,Murder_1222,12
1223,42898,Theft_1223,10
1224,40741,Kidnapping_1224,29
1225,71005,Grievous Hurt_1225,9
1226,89916,Grievous Hurt_1226,17
1227,79124,Extortion_1227,37
1228,20008,Dacoity_1228,47
1229,24590,Robbery_1229,5
1230,33248,Robbery_1230,42
1231,78143,Kidnapping_1231,10
1232,1115,Extortion_1232,43
1233,23373,Grievous Hurt_1233,45
1234,44524,Cheating & Forgery_1234,19
1235,65707,Theft_1235,31
1236,85416,Dacoity_1236,45
1237,17435,Cheating & Forgery_1237,43
1238,50053,Hacking_1238,42
1239,56166,Kidnapping_1239,44
1240,82615,Dacoity_1240,5
1241,86310,Grievous Hurt_1241,37
1242,22301,Hacking_1242,20
1243,75470,Cheating & Forgery_1243,45
1244,80503,Dacoity_1244,18
1245,39023,Hacking_1245,3
1246,52880,Murder_1246,14
1247,5788,Rape_1247,18
1248,45943,Cheating & Forgery_1248,44
1249,98443,Hacking_1249,21
1250,13734,Murder_1250,32
1251,61761,Cheating & Forgery_1251,20
1252,85961,Cheating & Forgery_1252,30
1253,30803,Rape_1253,14
1254,16523,Cheating & Forgery_1254,3
1255,26591,Kidnapping_1255,28
1256,46616,Extortion_1256,46
1257,72735,Grievous Hurt_1257,33
1258,1444,Robbery_1258,23
1259,63018,Hacking_1259,18
1260,1775,Grievous Hurt_1260,4
1261,71267,Cheating & Forgery_1261,20
1262,78248,Theft_1262,13
1263,21273,Rape_1263,42
1264,25401,Rape_1264,12
1265,50887,Theft_1265,4
1266,29630,Kidnapping_1266,15
1267,89904,Cheating & Forgery_1267,42
1268,51081,Grievous Hurt_1268,33
1269,62122,Theft_1269,29
1270,64325,Robbery_1270,24
1271,66007,Hacking_1271,16
1272,20523,Theft_1272,33
1273,83536,Hacking_1273,44
1274,62533,Murder_1274,4
1275,43712,Grievous Hurt_1275,19
1276,13344,Theft_1276,21
1277,62467,Hacking_1277,28
1278,35025,Cheating & Forgery_1278,3
1279,23275,Cheating & Forgery_1279,3
1280,84057,Murder_1280,15
1281,34351,Theft_1281,11
1282,83936,Theft_1282,31
1283,10362,Murder_1283,10
1284,69692,Theft_1284,32
1285,98808,Robbery_1285,29
1286,83452,Dacoity_1286,4
1287,16378,Kidnapping_1287,35
1288,93754,Theft_1288,9
1289,18859,Extortion_1289,1
1290,73102,Kidnapping_1290,20
1291,35150,Robbery_1291,39
1292,53269,Robbery_1292,49
1293,10190,Extortion_1293,44
1294,97314,Theft_1294,14
1295,67726,Cheating & Forgery_1295,37
1296,73509,Dacoity_1296,18
1297,94123,Grievous Hurt_1297,7
1298,14736,Rape_1298,17
1299,59803,Hacking_1299,44
1300,10206,Grievous Hurt_1300,7
1301,76812,Kidnapping_1301,24
1302,31783,Murder_1302,4
1303,77037,Kidnapping_1303,45
1304,40427,Grievous Hurt_1304,27
1305,91481,Dacoity_1305,10
1306,49610,Hacking_1306,4
1307,25572,Robbery_1307,47
1308,63195,Grievous Hurt_1308,29
1309,57096,Murder_1309,33
1310,50939,Grievous Hurt_1310,38
1311,64488,Rape_1311,12
1312,91122,Grievous Hurt_1312,3
1313,29950,Theft_1313,31
1314,67286,Extortion_1314,22
1315,43927,Dacoity_1315,31
1316,75902,Dacoity_1316,14
1317,19988,Robbery_1317,3
1318,33962,Rape_1318,39
1319,36622,Dacoity_1319,8
1320,31344,Grievous Hurt_1320,8
1321,37873,Robbery_1321,6
1322,6647,Robbery_1322,20
1323,4910,Theft_1323,39
1324,3860,Dacoity_1324,44
1325,57556,Murder_1325,43
1326,38317,Murder_1326,42
1327,2985,Grievous Hurt_1327,22
1328,66610,Robbery_1328,3
1329,27847,Cheating & Forgery_1329,23
1330,70272,Grievous Hurt_1330,2
1331,57220,Rape_1331,7
1332,89503,Dacoity_1332,8
1333,33606,Robbery_1333,49
1334,27093,Robbery_1334,31
1335,95,Grievous Hurt_1335,6
1336,39991,Kidnapping_1336,18
1337,67238,Theft_1337,23
1338,37913,Grievous Hurt_1338,26
1339,39503,Murder_1339,7
1340,65811,Extortion_1340,2
1341,65334,Theft_1341,19
1342,16882,Cheating & Forgery_1342,14
1343,25524,Dacoity_1343,5
1344,23823,Kidnapping_1344,37
1345,74029,Extortion_1345,35
1346,86313,Dacoity_1346,39
1347,92698,Extortion_1347,26
1348,27959,Grievous Hurt_1348,21
1349,86225,Murder_1349,37
1350,32836,Grievous Hurt_1350,25
1351,90980,Hacking_1351,31
1352,78937,Rape_1352,8
1353,42983,Hacking_1353,45
1354,88572,Robbery_1354,21
1355,7260,Theft_1355,45
1356,61456,Rape_1356,19
1357,2764,Hacking_1357,16
1358,73918,Dacoity_1358,15
1359,44966,Hacking_1359,39
1360,43229,Grievous Hurt_1360,17
1361,76330,Kidnapping_1361,18
1362,60848,Rape_1362,29
1363,98281,Kidnapping_1363,16
1364,38581,Grievous Hurt_1364,16
1365,50432,Hacking_1365,31
1366,54585,Robbery_1366,18
1367,44726,Cheating & Forgery_1367,38
1368,6043,Extortion_1368,2
1369,7471,Robbery_1369,4
1370,918,Dacoity_1370,5
1371,95221,Hacking_1371,13
1372,65900,Kidnapping_1372,23
1373,4933,Grievous Hurt_1373,32
1374,48339,Kidnapping_1374,35
1375,76551,Hacking_1375,34
1376,87390,Cheating & Forgery_1376,22
1377,53422,Theft_1377,48
1378,62291,Robbery_1378,4
1379,51837,Rape_1379,13
1380,64004,Extortion_1380,29
1381,45294,Kidnapping_1381,31
1382,12913,Hacking_1382,9
1383,33913,Rape_1383,41
1384,95477,Dacoity_1384,29
1385,19262,Extortion_1385,11
1386,6921,Robbery_1386,38
1387,63374,Dacoity_1387,33
1388,94050,Grievous Hurt_1388,33
1389,95806,Robbery_1389,16
1390,76217,Extortion_1390,29
1391,11980,Dacoity_1391,38
1392,37025,Robbery_1392,26
1393,19954,Theft_1393,11
1394,36046,Rape_1394,24
1395,79308,Dacoity_1395,16
1396,37997,Grievous Hurt_1396,24
1397,91910,Cheating & Forgery_1397,23
1398,77711,Hacking_1398,5
1399,70394,Extortion_1399,37
1400,99681,Grievous Hurt_1400,16
1401,51504,Robbery_1401,34
1402,44894,Murder_1402,30
1403,80145,Dacoity_1403,42
1404,65555,Cheating & Forgery_1404,12
1405,15250,Cheating & Forgery_1405,34
1406,56508,Cheating & Forgery_1406,36
1407,28041,Hacking_1407,13
1408,2754,Extortion_1408,30
1409,79957,Theft_1409,30
1410,15384,Hacking_1410,6
1411,49886,Grievous Hurt_1411,7
1412,80019,Kidnapping_1412,21
1413,87445,Dacoity_1413,6
1414,59300,Extortion_1414,21
1415,73463,Cheating & Forgery_1415,16
1416,29111,Extortion_1416,20
1417,16288,Extortion_1417,8
1418,24713,Kidnapping_1418,28
1419,70305,Extortion_1419,18
1420,16556,Rape_1420,32
1421,8754,Grievous Hurt_1421,23
1422,5041,Extortion_1422,7
1423,58031,Hacking_1423,34
1424,37602,Grievous Hurt_1424,7
1425,96698,Extortion_1425,37
1426,65322,Theft_1426,16
1427,64379,Grievous Hurt_1427,42
1428,32103,Dacoity_1428,22
1429,63804,Murder_1429,35
1430,91685,Robbery_1430,1
1431,51146,Cheating & Forgery_1431,48
1432,71969,Hacking_1432,5
1433,91313,Extortion_1433,34
1434,17237,Dacoity_1434,44
1435,5531,Theft_1435,3
1436,3205,Theft_1436,32
1437,77708,Robbery_1437,31
1438,93982,Robbery_1438,37
1439,80786,Murder_1439,8
1440,36826,Rape_1440,35
1441,28546,Kidnapping_1441,2
1442,93272,Theft_1442,30
1443,74536,Theft_1443,32
1444,74233,Rape_1444,40
1445,70562,Kidnapping_1445,18
1446,93614,Cheating & Forgery_1446,13
1447,99072,Murder_1447,19
1448,91704,Kidnapping_1448,49
1449,61371,Murder_1449,42
1450,45345,Cheating & Forgery_1450,23
1451,96968,Robbery_1451,19
1452,53378,Murder_1452,39
1453,35550,Murder_1453,42
1454,52432,Kidnapping_1454,7
1455,48483,Cheating & Forgery_1455,34
1456,86498,Hacking_1456,21
1457,62259,Kidnapping_1457,3
1458,41541,Extortion_1458,27
1459,34762,Cheating & Forgery_1459,42
1460,28219,Extortion_1460,2
1461,59048,Murder_1461,7
1462,84269,Extortion_1462,47
1463,99583,Rape_1463,40
1464,80760,Rape_1464,16
1465,5931,Cheating & Forgery_1465,20
1466,89290,Murder_1466,27
1467,94552,Grievous Hurt_1467,23
1468,35602,Dacoity_1468,39
1469,28646,Cheating & Forgery_1469,20
1470,36676,Hacking_1470,24
1471,73021,Cheating & Forgery_1471,6
1472,7992,Hacking_1472,21
1473,66661,Hacking_1473,25
1474,10892,Dacoity_1474,27
1475,65079,Robbery_1475,43
1476,66866,Hacking_1476,48
1477,12377,Rape_1477,46
1478,50442,Rape_1478,30
1479,38987,Hacking_1479,40
1480,69969,Dacoity_1480,6
1481,39156,Theft_1481,41
1482,61787,Robbery_1482,31
1483,91534,Kidnapping_1483,43
1484,48613,Hacking_1484,36
1485,96524,Grievous Hurt_1485,11
1486,75688,Rape_1486,4
1487,79518,Robbery_1487,21
1488,62807,Kidnapping_1488,32
1489,99406,Theft_1489,15
1490,86972,Rape_1490,12
1491,83248,Extortion_1491,14
1492,94680,Grievous Hurt_1492,11
1493,9932,Dacoity_1493,31
1494,86035,Extortion_1494,3
1495,57467,Grievous Hurt_1495,38
1496,67209,Murder_1496,4
1497,80677,Murder_1497,40
1498,84646,Extortion_1498,33
1499,11949,Theft_1499,47
1500,60509,Theft_1500,17
1501,38452,Rape_1501,39
1502,53114,Kidnapping_1502,29
1503,60044,Hacking_1503,40
1504,83648,Rape_1504,3
1505,4972,Dacoity_1505,32
1506,62182,Cheating & Forgery_1506,43
1507,95526,Kidnapping_1507,46
1508,22553,Rape_1508,17
1509,33356,Robbery_1509,31
1510,5181,Extortion_1510,15
1511,60229,Murder_1511,10
1512,16187,Extortion_1512,41
1513,28047,Robbery_1513,1
1514,67233,Grievous Hurt_1514,8
1515,59596,Theft_1515,2
1516,68891,Hacking_1516,18
1517,79959,Kidnapping_1517,39
1518,22986,Hacking_1518,6
1519,11387,Murder_1519,25
1520,86083,Murder_1520,39
1521,11518,Hacking_1521,17
1522,12488,Murder_1522,10
1523,77772,Cheating & Forgery_1523,13
1524,29362,Grievous Hurt_1524,40
1525,89971,Kidnapping_1525,6
1526,92947,Cheating & Forgery_1526,11
1527,40478,Cheating & Forgery_1527,7
1528,10228,Dacoity_1528,42
1529,50210,Theft_1529,3
1530,82108,Dacoity_1530,16
1531,98142,Grievous Hurt_1531,36
1532,44041,Murder_1532,34
1533,89367,Kidnapping_1533,18
1534,79460,Theft_1534,23
1535,69560,Rape_1535,38
1536,23731,Dacoity_1536,25
1537,41721,Dacoity_1537,8
1538,59060,Theft_1538,25
1539,99288,Grievous Hurt_1539,32
1540,26117,Robbery_1540,43
1541,34046,Robbery_1541,41
1542,47291,Rape_1542,48
1543,76941,Dacoity_1543,44
1544,78994,Robbery_1544,37
1545,3577,Theft_1545,22
1546,75580,Murder_1546,35
1547,13683,Cheating & Forgery_1547,8
1548,42281,Murder_1548,18
1549,57295,Rape_1549,27
1550,8207,Hacking_1550,46
1551,22465,Cheating & Forgery_1551,44
1552,53420,Extortion_1552,32
1553,89286,Theft_1553,48
1554,90641,Hacking_1554,48
1555,80704,Dacoity_1555,9
1556,73321,Murder_1556,30
1557,29895,Rape_1557,40
1558,9575,Murder_1558,29
1559,38974,Kidnapping_1559,12
1560,58403,Kidnapping_1560,2
1561,33043,Theft_1561,10
1562,21603,Extortion_1562,7
1563,81007,Theft_1563,6
1564,99247,Grievous Hurt_1564,43
1565,32614,Theft_1565,32
1566,92010,Murder_1566,27
1567,98972,Hacking_1567,37
1568,85760,Rape_1568,49
1569,15136,Robbery_1569,37
1570,26822,Grievous Hurt_1570,44
1571,7487,Robbery_1571,24
1572,75315,Robbery_1572,41
1573,66470,Grievous Hurt_1573,10
1574,23108,Rape_1574,30
1575,26139,Murder_1575,34
1576,52796,Rape_1576,25
1577,8324,Hacking_1577,14
1578,28155,Cheating & Forgery_1578,21
1579,98929,Hacking_1579,26
1580,29080,Hacking_1580,36
1581,5020,Rape_1581,34
1582,40225,Rape_1582,8
1583,76599,Kidnapping_1583,27
1584,37413,Extortion_1584,6
1585,83958,Cheating & Forgery_1585,35
1586,97209,Grievous Hurt_1586,21
1587,2059,Murder_1587,3
1588,39671,Grievous Hurt_1588,49
1589,87575,Cheating & Forgery_1589,46
1590,60494,Grievous Hurt_1590,48
1591,35347,Hacking_1591,41
1592,92479,Theft_1592,43
1593,64024,Cheating & Forgery_1593,2
1594,90081,Extortion_1594,16
1595,74224,Dacoity_1595,38
1596,21779,Robbery_1596,35
1597,24432,Extortion_1597,49
1598,16529,Rape_1598,22
1599,23547,Rape_1599,15
1600,42019,Rape_1600,1
1601,28182,Extortion_1601,20
1602,3733,Rape_1602,28
1603,65746,Theft_1603,23
1604,18434,Theft_1604,15
1605,49245,Dacoity_1605,45
1606,93504,Dacoity_1606,39
1607,37469,Rape_1607,7
1608,62957,Dacoity_1608,39
1609,92147,Hacking_1609,10
1610,62629,Murder_1610,13
1611,60325,Dacoity_1611,2
1612,19800,Grievous Hurt_1612,22
1613,20716,Extortion_1613,40
1614,5292,Cheating & Forgery_1614,7
1615,77936,Rape_1615,26
1616,3338,Cheating & Forgery_1616,27
1617,30475,Rape_1617,4
1618,31808,Murder_1618,10
1619,74413,Hacking_1619,3
1620,98574,Hacking_1620,20
1621,54812,Cheating & Forgery_1621,26
1622,56244,Kidnapping_1622,44
1623,96154,Theft_1623,35
1624,90704,Dacoity_1624,36
1625,59427,Rape_1625,32
1626,40521,Theft_1626,8
1627,21591,Dacoity_1627,12
1628,41902,Grievous Hurt_1628,12
1629,83573,Cheating & Forgery_1629,3
1630,22610,Robbery_1630,1
1631,4671,Hacking_1631,10
1632,80061,Cheating & Forgery_1632,38
1633,17173,Murder_1633,49
1634,31920,Cheating & Forgery_1634,25
1635,97633,Hacking_1635,35
1636,75801,Theft_1636,12
1637,61286,Grievous Hurt_1637,41
1638,74240,Kidnapping_1638,26
1639,25266,Robbery_1639,28
1640,94716,Kidnapping_1640,26
1641,56495,Theft_1641,14
1642,65375,Kidnapping_1642,22
1643,423,Rape_1643,27
1644,7724,Hacking_1644,43
1645,22014,Cheating & Forgery_1645,43
1646,68377,Robbery_1646,19
1647,29101,Extortion_1647,44
1648,75899,Rape_1648,6
1649,5540,Grievous Hurt_1649,49
1650,48648,Rape_1650,13
1651,8609,Extortion_1651,42
1652,97260,Robbery_1652,47
1653,59238,Kidnapping_1653,1
1654,26110,Murder_1654,23
1655,52892,Murder_1655,11
1656,92719,Robbery_1656,37
1657,69658,Theft_1657,48
1658,5091,Theft_1658,34
1659,76,Cheating & Forgery_1659,49
1660,59092,Extortion_1660,15
1661,37327,Theft_1661,23
1662,45880,Extortion_1662,45
1663,29621,Rape_1663,6
1664,91430,Extortion_1664,1
1665,38669,Hacking_1665,19
1666,95510,Hacking_1666,19
1667,33522,Extortion_1667,27
