CSID,CaseMasterID,csdate,cstype,PolicePersonID
607,99453,2022-08-10 01:00:53,A,13144
608,99084,2018-05-24 19:14:46,A,38972
609,86594,2024-05-23 19:00:33,A,4918
610,39902,2024-07-17 16:51:07,C,37772
611,59459,2018-11-29 11:57:30,A,8745
612,26996,2026-11-29 03:15:23,A,18666
613,11563,2026-06-08 05:38:06,A,45903
614,96356,2019-04-07 14:04:58,A,26902
615,71880,2023-02-19 16:44:16,A,2390
616,33344,2023-07-14 20:17:53,A,31585
617,2069,2022-02-24 12:22:10,B,81208
618,67704,2018-01-05 04:03:49,A,64093
619,53597,2024-02-27 07:00:51,C,22080
620,74258,2018-10-02 14:40:21,C,80289
621,82526,2025-09-08 11:06:50,C,54274
622,72420,2025-10-13 04:13:26,A,79558
623,29172,2019-04-15 18:27:43,C,2105
624,89710,2026-05-17 15:58:26,A,61908
625,84283,2021-09-27 15:48:04,A,73657
626,68252,2018-06-27 09:26:36,A,30881
627,62934,2023-11-11 09:49:04,C,30512
628,94079,2024-08-23 13:23:48,A,63355
629,70440,2026-09-26 13:39:14,A,49591
630,53833,2022-11-12 16:57:43,C,43646
631,59544,2025-08-11 16:30:15,A,37097
632,6030,2024-07-14 17:18:04,A,98137
633,40919,2018-01-29 14:52:58,A,75948
634,34556,2022-03-09 12:00:17,A,58174
635,34456,2024-10-10 12:14:39,A,67653
636,90116,2019-04-03 10:25:11,A,76986
637,23871,2023-10-09 16:32:28,B,30039
638,33543,2024-08-10 00:16:18,C,48894
639,16767,2019-11-24 03:38:06,A,11156
640,93059,2024-01-30 15:14:40,A,65793
641,77456,2018-01-24 12:13:05,A,71068
642,56203,2020-08-28 07:29:43,A,31060
643,27881,2022-07-11 17:12:11,C,58931
644,72884,2019-12-10 22:58:22,A,77494
645,69476,2025-10-02 08:16:21,A,51603
646,60612,2019-05-18 09:43:58,A,31538
647,6310,2018-11-22 09:53:24,A,46725
648,26928,2026-05-30 02:36:33,A,48835
649,59840,2019-05-28 07:52:16,A,59310
650,60582,2025-11-10 08:33:05,A,55860
651,50754,2023-10-06 06:13:06,A,13854
652,30007,2021-02-18 13:47:00,A,19842
653,31921,2019-12-17 09:20:36,C,22338
654,77737,2026-10-11 12:25:52,C,6500
655,29858,2023-02-05 06:30:18,A,79453
656,97526,2022-04-19 22:17:23,C,78017
657,34125,2019-03-29 23:09:36,C,18530
658,59037,2021-07-24 23:58:17,A,899
659,61369,2026-11-28 14:20:45,A,71488
660,38342,2020-02-26 06:57:18,C,63320
661,12408,2022-03-28 02:29:06,A,18436
662,68115,2020-09-20 11:46:38,A,85347
663,61301,2019-05-07 05:39:43,C,21264
664,31906,2026-03-30 22:42:51,A,14887
665,99252,2026-01-12 16:07:36,C,7515
666,84879,2019-06-30 05:14:32,A,45195
667,31878,2026-03-07 22:14:11,A,93236
668,53465,2026-04-25 16:01:29,A,20065
669,57448,2018-05-24 07:26:50,B,36133
670,39896,2023-10-27 16:22:23,C,39239
671,74282,2025-10-20 08:50:01,B,46763
672,35561,2018-02-27 03:14:51,C,7433
673,87354,2019-09-04 18:55:46,A,6623
674,90133,2023-03-14 03:23:49,C,44158
675,33152,2022-06-24 05:30:16,A,97034
676,83657,2025-09-28 21:05:03,A,3402
677,90923,2026-07-09 04:38:55,A,87521
678,17266,2022-03-24 05:51:01,A,53450
679,18831,2024-10-04 08:05:18,C,29759
680,2476,2025-11-07 20:51:56,B,4738
681,47858,2025-02-22 08:52:06,C,74061
682,45043,2019-07-04 01:14:11,A,31744
683,55001,2022-06-11 17:24:30,C,190
684,74749,2021-12-20 03:21:00,A,76477
685,18139,2022-05-17 08:10:05,C,49586
686,98961,2021-07-19 09:37:32,B,98935
687,5749,2019-01-26 23:06:47,A,31239
688,37150,2024-03-13 17:02:54,A,48519
689,9506,2019-03-04 02:25:01,A,28191
690,74334,2023-07-07 17:43:38,A,98177
691,49134,2026-11-26 22:00:19,A,57427
692,8507,2025-12-20 01:03:27,A,75324
693,74998,2020-07-01 19:55:36,C,65678
694,46038,2022-03-03 23:37:15,A,32382
695,50384,2026-07-15 17:51:15,A,22766
696,56939,2025-12-15 15:25:04,C,12390
697,94253,2020-01-15 11:07:20,A,39021
698,51528,2021-05-09 13:20:13,A,72890
699,81584,2018-03-02 07:25:35,C,97226
700,89696,2026-10-24 00:57:00,A,49516
701,76693,2019-08-04 22:22:41,A,13523
702,41448,2021-06-15 13:46:34,A,11383
703,16408,2021-05-01 22:18:02,A,49430
704,8950,2019-12-06 21:20:29,C,65065
705,42634,2020-01-12 17:38:53,A,77005
706,41207,2023-12-03 17:48:51,A,60373
707,11786,2019-11-23 16:11:23,A,11566
708,52995,2020-12-27 19:06:31,A,91328
709,54432,2018-10-26 20:19:54,A,3593
710,6775,2026-07-22 16:48:42,A,72136
711,17009,2022-09-16 15:51:32,A,30883
712,24807,2025-04-19 05:22:11,A,45925
713,59969,2022-09-01 01:59:13,A,99753
714,69860,2023-02-22 21:29:31,C,65811
715,85355,2024-09-05 23:07:15,A,84097
716,51300,2022-08-27 16:42:13,C,34642
717,19510,2020-11-01 12:47:52,A,46147
718,30523,2024-01-27 14:27:38,A,70779
719,31785,2025-10-06 04:07:59,C,60182
720,73008,2022-06-26 07:31:28,A,23080
721,22788,2024-04-05 06:08:20,C,63271
722,70731,2026-08-20 05:23:13,B,62684
723,16357,2025-07-27 07:44:24,A,8876
724,54220,2026-04-05 09:03:40,C,27096
725,20869,2023-03-19 03:12:31,A,7010
726,10996,2025-01-14 02:15:05,B,23377
727,3827,2026-08-03 10:40:35,B,26760
728,54265,2024-05-30 03:08:58,B,91521
729,54682,2021-12-12 01:57:02,A,56683
730,33429,2023-04-06 19:22:04,B,1625
731,14260,2021-12-30 03:47:53,A,92658
732,53385,2020-02-25 15:58:21,A,52416
733,50098,2020-11-18 21:08:31,A,6203
734,91214,2018-06-21 00:50:07,C,92750
735,58534,2022-12-23 05:07:10,A,91431
736,47953,2018-09-05 09:11:13,A,33344
737,21876,2024-10-26 06:56:59,A,57029
738,69640,2022-05-22 11:51:54,A,95680
739,7219,2023-01-10 14:52:16,C,74877
740,93809,2026-04-28 12:46:09,C,28383
741,91240,2019-09-12 03:13:25,A,41454
742,68315,2025-09-07 03:19:01,A,88156
743,3440,2022-03-20 00:13:21,C,6640
744,57645,2020-02-03 21:41:22,C,50793
745,67661,2024-10-16 13:26:38,A,17585
746,19498,2021-09-19 14:45:32,C,58714
747,57240,2024-07-22 10:03:07,A,69916
748,99116,2020-07-25 19:45:55,A,56409
749,32573,2022-04-19 17:26:28,A,61951
750,6274,2020-11-10 10:30:11,A,36656
751,17500,2025-07-14 06:29:59,B,38441
752,50005,2018-03-15 16:34:27,A,97342
753,88759,2020-08-06 22:22:11,A,91662
754,31997,2023-04-04 12:43:28,A,71342
755,83764,2018-02-20 13:21:53,A,83612
756,28015,2020-02-03 09:21:45,C,11041
757,78821,2019-11-20 23:42:16,C,40161
758,221,2023-07-16 21:54:35,A,19249
759,51271,2020-02-05 10:29:27,C,23928
760,89877,2024-04-08 00:34:54,A,31987
761,70765,2021-08-11 14:50:32,C,5261
762,43321,2023-04-25 23:43:49,A,75673
763,5808,2018-11-20 00:25:45,C,1687
764,64355,2026-04-04 23:47:26,C,93825
765,8372,2019-05-11 00:10:02,A,52271
766,41126,2026-02-20 06:12:19,A,42645
767,35608,2021-03-22 04:14:57,A,20377
768,30265,2026-09-27 14:17:56,C,16027
769,3533,2020-05-13 18:33:38,A,449
770,68325,2018-07-22 18:13:55,A,11135
771,81280,2018-04-10 07:17:12,A,17090
772,10799,2024-11-16 02:39:36,A,76726
773,13121,2026-11-21 16:41:37,A,25734
774,92688,2026-03-25 08:49:23,C,2190
775,71909,2025-08-25 22:50:59,B,98685
776,12375,2019-07-09 04:39:39,A,63119
777,79911,2021-04-12 20:27:13,C,4702
778,20051,2024-06-24 00:15:36,A,5773
779,61116,2020-02-17 15:36:10,B,82622
780,65206,2021-09-20 06:46:54,A,27070
781,31320,2026-01-13 21:30:29,A,89772
782,86603,2023-01-09 05:51:57,B,79730
783,99981,2022-09-03 05:12:34,C,11928
784,76540,2026-02-19 06:43:20,A,59180
785,93764,2018-06-28 21:20:19,B,13020
786,77383,2021-08-25 22:13:27,B,73113
787,39534,2020-07-30 22:04:56,A,94480
788,80490,2024-11-15 09:48:40,A,39297
789,59649,2021-02-16 20:43:51,A,63346
790,30831,2025-12-04 15:44:31,A,68995
791,3716,2024-07-03 14:07:24,A,73498
792,48491,2018-08-12 10:41:04,B,45694
793,76184,2020-04-17 17:27:03,A,38908
794,51264,2018-02-08 23:38:39,A,17349
795,96525,2018-01-29 19:10:38,A,20016
796,94362,2022-10-28 11:25:07,B,60296
797,50444,2023-02-21 04:36:15,C,35966
798,80755,2025-05-20 08:14:41,A,36666
799,8086,2019-06-05 17:52:39,B,8062
800,66105,2025-09-18 02:26:44,C,88140
801,89477,2024-04-15 18:24:07,A,52072
802,32957,2022-02-03 12:36:10,A,68380
803,23982,2018-08-20 14:05:37,A,61101
804,83418,2021-11-22 19:49:11,A,97742
805,84384,2019-11-17 15:15:39,A,60654
806,76276,2024-10-10 21:36:05,C,64008
807,90837,2026-11-11 07:02:44,C,94759
808,69598,2019-11-25 12:31:02,A,76847
809,62533,2020-11-06 01:57:28,A,64123
810,70039,2025-06-02 07:11:32,A,92226
811,90454,2026-10-23 17:55:01,B,93125
812,75172,2023-06-24 22:08:28,A,96322
813,34597,2026-09-06 19:15:27,A,57354
814,13554,2019-08-28 10:54:05,A,67809
815,69060,2021-11-25 23:33:36,C,5113
816,96827,2024-04-14 00:07:20,A,9298
817,2286,2020-09-26 21:46:32,C,25305
818,53270,2019-03-20 04:51:30,A,28361
819,5315,2024-09-02 00:33:31,A,25909
820,11627,2019-03-02 20:06:02,A,19217
821,99543,2024-08-16 14:02:24,A,91850
822,11275,2022-01-24 17:26:30,C,77645
823,76048,2021-04-04 22:08:15,A,95144
824,52300,2022-09-10 17:47:42,C,93960
825,80543,2018-06-14 16:31:31,A,98253
826,48988,2023-11-24 02:32:15,A,13325
827,22485,2018-06-13 19:13:29,A,93395
828,20282,2020-06-10 07:18:43,A,9708
829,97791,2021-10-08 11:43:46,A,46349
830,73980,2024-07-23 20:58:40,A,54865
831,93316,2025-03-05 08:28:55,A,80086
832,50874,2022-06-18 03:04:07,A,53807
833,54668,2023-10-17 06:22:24,C,18610
834,81850,2026-12-17 04:41:09,C,59901
835,41093,2023-11-07 07:20:49,A,62374
836,58203,2020-06-26 08:58:52,A,81514
837,6651,2018-08-27 01:44:26,A,34137
838,19689,2026-07-26 02:16:33,A,71347
839,73889,2022-10-24 17:21:51,C,73264
840,85996,2022-01-06 03:24:12,A,39790
841,3869,2025-04-15 20:51:47,A,77016
842,24473,2024-09-13 12:17:23,A,80900
843,15738,2024-09-23 04:44:13,A,74285
844,75121,2020-04-11 15:38:52,C,60083
845,10879,2019-12-13 06:34:17,A,59881
846,20386,2021-07-20 09:11:19,A,32099
847,7048,2024-03-07 04:11:21,C,50716
848,64622,2022-08-11 10:49:23,A,29416
849,19723,2019-06-08 12:00:52,C,45341
850,87404,2025-03-21 04:05:41,A,14091
851,37511,2021-12-21 09:34:29,A,66620
852,86862,2025-07-02 02:22:21,A,42723
853,80224,2018-12-22 11:32:52,A,12370
854,77888,2019-09-13 07:02:27,B,84352
855,74831,2022-10-27 01:11:57,A,88605
856,71544,2022-08-23 17:49:07,A,58110
857,71465,2024-07-12 16:28:58,A,70697
858,78698,2018-11-05 23:07:43,A,35168
859,56625,2019-08-07 05:01:07,A,83635
860,82642,2026-06-18 14:59:29,C,26730
861,73614,2023-03-10 06:16:32,C,70173
862,43601,2025-07-24 11:06:26,A,91810
863,77179,2018-04-17 01:30:33,A,63501
864,36638,2026-08-25 00:46:25,A,54153
865,81438,2021-09-11 12:00:22,A,47644
866,57402,2020-03-26 03:02:36,A,87324
867,39707,2021-09-10 23:49:45,B,19886
868,92229,2026-04-17 03:07:04,A,50578
869,29495,2022-02-28 18:59:47,C,15683
870,52026,2019-11-26 04:09:35,B,66253
871,2873,2021-12-12 19:03:36,B,72335
872,67171,2021-11-26 21:53:11,B,86848
873,4768,2019-01-17 21:55:55,C,51555
874,67290,2022-05-11 11:46:21,C,13202
875,63716,2026-11-05 00:26:32,A,71034
876,57515,2025-07-02 08:11:26,B,33112
877,90608,2018-07-07 19:13:35,A,38544
878,26619,2020-11-12 16:56:44,C,10619
879,65008,2024-07-20 01:25:34,A,49992
880,76633,2022-10-28 04:21:16,A,645
881,35845,2026-02-21 23:58:50,A,69432
882,45525,2025-03-20 21:52:35,C,45028
883,47204,2023-07-27 12:10:13,A,43103
884,95611,2026-04-14 20:42:38,A,12337
885,84645,2022-06-19 12:03:10,C,22557
886,73904,2019-10-22 02:31:24,A,6427
887,56110,2025-01-23 15:21:59,A,19365
888,11746,2025-08-02 21:51:48,B,63280
889,53766,2020-10-11 00:00:59,A,39597
890,12827,2023-10-25 16:12:30,A,21332
891,95124,2021-01-28 01:45:45,A,74183
892,48078,2023-06-22 18:38:16,A,21923
893,79507,2019-07-15 12:04:57,A,85825
894,10494,2026-07-30 12:07:18,C,24493
895,47084,2019-04-26 11:17:00,A,55518
896,5663,2026-08-05 19:55:08,C,56215
897,24395,2025-01-28 08:35:28,C,75476
898,61634,2018-11-09 21:49:37,C,66270
899,29477,2019-12-22 05:58:47,A,31443
900,28540,2019-12-16 08:26:35,B,21232
901,24307,2018-06-14 20:27:24,A,62298
902,62728,2020-08-31 17:17:53,C,63784
903,60905,2020-05-15 21:14:29,C,64173
904,35030,2019-03-17 08:15:01,A,56257
905,71564,2025-01-19 17:53:31,A,65675
906,23948,2021-05-28 14:23:49,A,53134
907,28754,2023-03-09 22:31:09,C,50848
908,81561,2022-11-02 03:36:05,A,57732
909,47013,2022-02-09 16:33:33,A,32757
910,69017,2019-07-18 08:10:31,A,10411
911,13233,2022-08-18 01:35:25,A,94938
912,29544,2026-02-05 15:07:04,A,82881
913,77245,2020-01-25 23:19:45,A,88685
914,795,2023-01-06 09:37:52,A,8517
915,55333,2023-09-11 05:42:40,C,59980
916,67866,2022-03-28 14:53:57,C,83264
917,76749,2021-08-15 17:04:58,A,8437
918,85257,2019-08-23 14:49:52,A,12048
919,62599,2024-10-13 17:21:26,A,23907
920,39198,2023-01-30 11:48:45,A,71740
921,28098,2025-07-22 00:19:27,C,94318
922,61538,2022-05-20 22:25:08,A,44807
923,60881,2019-05-29 21:23:36,B,87061
924,49505,2022-12-26 06:17:46,C,58244
925,20371,2026-02-06 01:46:23,A,80366
926,43348,2022-07-06 05:36:17,B,12000
927,51314,2026-05-03 15:19:05,A,29238
928,68843,2023-11-14 08:52:20,A,48729
929,65406,2018-03-12 20:07:35,A,947
930,64224,2019-08-06 16:18:44,A,7122
931,21516,2020-06-29 18:25:44,A,91269
932,9209,2021-11-04 13:30:37,A,17938
933,41292,2018-02-11 01:42:19,A,85680
934,4822,2025-05-26 18:56:53,C,13809
935,75703,2022-09-03 12:15:10,A,14292
936,27257,2026-01-05 13:56:04,A,55833
937,25752,2024-10-30 10:12:08,A,59117
938,90275,2019-04-18 09:44:15,B,33743
939,74632,2019-09-27 06:21:35,C,14313
940,54518,2024-09-13 19:28:24,B,73135
941,67552,2020-06-30 14:19:39,A,30579
942,7191,2018-03-23 23:16:29,A,20346
943,66968,2025-02-08 15:47:30,A,36876
944,80498,2018-12-06 02:05:13,A,61150
945,73055,2025-02-01 03:56:35,C,71916
946,21701,2025-06-26 23:49:54,A,1556
947,76347,2025-05-13 20:35:58,A,55148
948,35047,2025-05-26 04:28:31,C,75618
949,28904,2023-01-14 16:58:25,A,53956
950,28105,2022-11-16 04:02:20,A,42903
951,49509,2020-03-31 09:36:18,A,38648
952,44918,2024-05-31 09:31:32,A,81769
953,73455,2023-05-15 02:16:27,A,92705
954,73832,2018-12-07 20:55:08,A,89508
955,41265,2022-08-28 02:11:31,A,31357
956,35555,2026-04-21 13:19:04,A,19454
957,54923,2018-10-25 07:04:48,C,43799
958,2589,2021-03-16 05:03:34,A,78273
959,69531,2023-08-28 04:56:14,A,43782
960,87660,2022-07-16 20:58:00,C,90223
961,8200,2025-07-15 08:38:46,A,14823
962,8377,2019-09-14 20:07:39,B,83665
963,90369,2020-12-05 02:33:00,A,31189
964,93107,2019-11-01 08:12:27,C,35880
965,78772,2020-09-09 11:44:01,A,35312
966,92591,2021-02-27 11:09:24,A,70876
967,54146,2025-10-09 12:00:11,A,70708
968,79783,2021-01-10 05:15:54,A,80516
969,66977,2018-02-04 15:06:19,B,87650
970,26445,2020-11-08 05:58:24,A,83110
971,97209,2026-05-21 04:35:20,A,20651
972,44818,2026-11-10 12:15:53,A,73731
973,36664,2021-01-02 17:15:37,A,19375
974,19584,2021-02-15 05:53:30,A,40832
975,52435,2024-01-16 14:16:49,A,64898
976,6692,2026-06-14 00:42:34,A,26613
977,92356,2026-12-19 01:56:19,B,59095
978,15128,2021-07-12 22:07:28,A,32467
979,45620,2025-05-11 12:30:21,A,25584
980,56082,2020-10-11 09:50:04,C,60312
981,25696,2026-07-31 20:33:43,B,60695
982,19357,2022-12-25 23:50:49,B,3425
983,87752,2024-05-18 13:37:56,B,88065
984,39343,2026-02-27 01:46:18,A,16104
985,87150,2023-03-21 08:19:19,C,28396
986,98865,2020-01-19 10:40:00,A,50005
987,56765,2019-11-08 04:02:11,C,2271
988,72316,2023-04-02 19:43:36,A,93601
989,16900,2022-08-27 12:49:06,C,47576
990,20586,2021-11-03 16:52:09,A,46949
991,10696,2024-01-03 20:37:56,A,52997
992,17667,2020-07-02 03:18:33,A,18103
993,57921,2022-08-10 00:35:43,A,84421
994,2217,2025-05-05 07:54:48,A,98439
995,48742,2018-08-02 03:59:42,A,88203
996,45944,2020-02-28 04:07:22,A,27969
997,3230,2020-06-22 11:10:20,A,57690
998,35669,2019-08-24 06:52:20,C,26891
999,80908,2023-05-05 05:25:14,C,43238
1000,68261,2026-03-10 01:17:11,C,36003
1001,64034,2021-11-23 06:19:33,A,47681
1002,91781,2021-02-02 18:10:01,A,660
1003,65164,2020-06-17 05:20:39,C,66422
1004,72363,2023-08-06 12:26:31,A,57058
1005,54008,2026-04-21 07:46:11,A,81854
1006,20085,2022-12-31 16:36:10,A,74592
1007,3487,2023-12-11 17:17:21,A,6817
1008,22627,2022-05-15 17:49:17,A,36557
1009,47299,2018-03-27 02:05:29,B,65167
1010,62829,2021-05-13 02:34:00,A,78009
1011,73477,2022-06-11 16:05:32,A,63937
1012,9475,2019-10-28 22:51:24,A,66642
1013,58064,2020-05-18 16:18:25,A,37019
1014,66189,2019-12-07 03:26:14,A,75473
1015,53644,2019-06-11 20:48:13,A,16122
1016,25156,2022-07-13 16:23:47,B,88081
1017,97978,2021-10-05 22:12:15,A,18374
1018,67436,2026-10-06 10:22:44,B,50840
1019,77670,2019-12-08 10:33:06,C,16957
1020,84775,2021-10-23 14:59:41,A,48805
1021,10982,2023-12-15 18:38:13,A,81859
1022,26990,2022-07-12 20:58:08,A,49270
1023,60594,2019-07-27 12:23:03,C,59307
1024,51246,2021-10-03 12:19:40,A,9957
1025,27244,2021-09-15 05:29:04,C,23178
1026,86951,2026-06-12 00:42:38,A,73030
1027,28359,2025-01-09 13:35:22,C,27021
1028,6003,2018-04-28 15:59:16,A,76143
1029,53314,2020-12-16 21:26:36,C,58386
1030,14756,2024-04-11 14:41:21,A,29922
1031,7031,2025-05-06 04:34:47,C,12550
1032,87368,2026-06-13 14:11:47,A,78600
1033,28206,2020-08-22 21:41:33,C,92076
1034,8068,2023-05-12 13:20:04,B,84001
1035,90548,2023-01-01 14:04:12,A,78296
1036,1428,2024-11-22 15:27:55,B,59631
1037,87299,2022-08-15 20:28:26,C,34086
1038,11017,2026-06-07 14:19:06,A,55963
1039,96444,2018-07-14 13:07:53,A,84056
1040,10338,2022-08-15 19:27:23,A,44585
1041,43654,2021-10-27 23:02:29,A,16856
1042,35746,2020-04-16 02:34:22,A,82769
1043,67528,2022-12-30 16:25:19,C,84061
1044,79968,2022-03-17 05:55:48,A,30933
1045,25897,2019-10-11 15:29:01,C,55526
1046,49468,2022-07-24 21:12:57,A,7644
1047,21184,2020-09-04 21:29:00,B,64708
1048,956,2022-02-21 16:09:16,A,38202
1049,40088,2020-04-21 10:26:29,C,28167
1050,59908,2020-10-21 17:45:37,C,2141
1051,28657,2018-03-02 12:37:05,C,75635
1052,94162,2025-09-02 19:04:40,A,33507
1053,19589,2022-08-25 12:25:49,C,51508
1054,92034,2018-03-30 17:02:26,A,75074
1055,22214,2020-04-03 17:42:58,A,85915
1056,91437,2026-06-08 19:06:09,A,88063
1057,63202,2018-10-11 03:03:08,A,33328
1058,75696,2022-07-26 05:19:08,A,54594
1059,54866,2019-03-07 06:27:00,A,70557
1060,70802,2018-06-29 02:33:20,A,44688
1061,17264,2024-04-16 00:31:36,A,48022
1062,16283,2025-02-15 02:26:19,A,98122
1063,24041,2023-04-29 06:20:04,A,74181
1064,19194,2018-01-24 03:26:46,A,54602
1065,94155,2018-06-25 00:47:10,B,15727
1066,6311,2021-06-19 10:24:19,A,24765
1067,95843,2025-01-28 02:20:44,B,36598
1068,92027,2024-02-16 05:14:44,A,79162
1069,87120,2026-01-15 03:19:55,A,64976
1070,14975,2024-04-04 15:48:28,C,34446
1071,52845,2024-03-02 08:39:06,A,14409
1072,74842,2022-08-22 03:44:38,A,41398
1073,94802,2019-07-06 00:56:39,A,39921
1074,60450,2021-01-17 01:00:10,A,67676
1075,75281,2023-02-23 12:41:10,A,30976
1076,27830,2022-04-03 02:20:03,A,43932
1077,9602,2022-07-21 10:26:11,A,53101
1078,89660,2019-02-02 22:37:32,A,27059
1079,56180,2018-09-29 18:18:01,A,51786
1080,53819,2024-08-03 11:06:00,A,88311
1081,736,2019-06-21 10:30:43,A,62353
1082,25826,2020-12-07 05:27:03,A,59127
1083,37180,2023-06-29 09:31:38,A,95711
1084,13127,2020-02-24 01:35:20,A,80716
1085,39438,2023-07-02 20:53:07,B,88729
1086,62300,2025-08-28 01:07:55,A,34886
1087,52673,2021-05-01 12:11:20,A,72708
1088,16478,2026-02-19 10:24:47,A,66252
1089,35631,2018-08-27 20:05:37,A,17036
1090,67617,2022-01-15 20:24:47,A,26539
1091,47793,2026-01-08 01:16:57,A,27800
1092,68838,2022-01-24 07:35:16,B,47210
1093,72290,2021-08-23 23:29:34,A,22138
1094,4642,2021-01-31 01:22:12,A,23461
1095,92293,2025-05-29 18:42:36,B,79206
1096,19773,2019-05-27 07:36:52,A,2921
1097,6834,2018-03-22 20:54:08,A,73423
1098,41355,2024-01-23 05:19:34,A,8506
1099,95128,2018-12-31 06:49:14,C,54950
1100,78632,2018-11-24 04:58:17,A,76491
1101,67098,2022-06-29 16:04:08,C,59702
1102,78099,2020-10-20 11:31:51,A,14228
1103,86229,2019-01-11 21:30:13,A,91262
1104,20518,2022-11-25 08:02:34,A,8998
1105,94453,2023-09-25 20:38:43,A,95481
1106,61367,2025-07-30 15:44:23,A,77029
1107,51481,2021-11-21 12:20:08,A,18499
1108,47235,2024-01-17 08:06:40,A,83787
1109,13366,2022-08-25 19:56:54,A,19999
1110,71190,2022-04-17 12:40:28,B,12387
1111,58259,2024-12-30 04:23:39,A,81911
1112,45269,2018-05-24 13:13:34,A,13180
1113,4921,2024-03-06 05:51:29,A,67149
1114,76357,2021-12-09 07:57:29,A,12606
1115,28356,2018-06-06 07:59:35,A,17234
1116,28088,2020-09-28 16:12:00,A,78140
1117,61322,2021-08-25 02:42:12,A,98494
1118,72951,2025-05-07 10:09:35,A,14916
1119,7669,2026-07-24 12:47:57,A,70473
1120,48063,2023-06-29 12:50:51,C,76325
1121,1887,2023-09-20 19:20:53,C,70797
1122,31195,2020-09-12 01:46:04,A,26843
1123,10508,2022-05-06 05:10:29,A,74821
1124,72930,2026-11-25 07:24:21,B,9111
1125,61555,2023-04-24 12:39:40,C,95649
1126,9203,2022-06-05 04:40:56,A,44965
1127,87065,2022-04-08 01:30:59,B,56230
1128,84665,2023-11-23 04:01:16,A,62817
1129,2363,2024-03-27 17:03:23,A,84439
1130,59690,2020-04-25 07:59:58,A,68126
1131,99147,2022-03-30 05:05:05,A,11840
1132,87344,2026-05-29 09:19:56,A,98533
1133,19381,2022-09-20 08:20:16,A,33939
1134,83170,2024-06-08 07:00:18,A,57349
1135,40979,2024-02-08 04:57:58,A,2226
1136,14704,2025-08-16 05:41:24,B,17508
1137,46924,2020-05-01 21:17:10,A,65249
1138,75906,2020-05-27 01:28:19,A,65190
1139,84468,2022-02-12 13:07:32,A,6704
1140,59024,2024-09-20 07:36:36,A,23181
1141,79632,2023-02-18 14:20:56,A,41161
1142,4306,2025-03-30 08:42:54,A,12993
1143,71171,2018-02-05 04:37:23,B,11821
1144,37700,2023-12-27 03:16:52,A,25342
1145,54543,2024-07-19 03:57:10,A,94343
1146,452,2020-01-22 10:32:10,A,68421
1147,581,2020-11-22 17:34:08,B,44960
1148,2980,2026-10-25 11:54:49,A,55009
1149,73322,2021-07-18 19:08:58,B,68380
1150,24735,2025-08-25 09:06:21,A,85902
1151,64500,2022-01-09 00:01:30,C,82019
1152,73820,2023-05-31 16:56:53,A,15436
1153,21790,2022-03-10 03:32:22,A,45775
1154,61613,2025-12-24 11:19:02,A,97688
1155,50564,2018-03-25 16:56:32,A,89061
1156,2550,2024-08-04 20:05:22,A,24862
1157,95326,2024-02-08 01:21:11,A,56838
1158,40004,2024-03-06 00:54:49,A,52677
1159,59671,2019-06-06 04:20:57,B,80940
1160,68852,2018-04-04 16:46:25,A,85312
1161,37969,2025-02-17 09:17:09,C,65315
1162,16743,2019-04-26 12:07:44,B,77036
1163,53942,2024-09-24 07:59:50,A,72079
1164,76636,2024-10-21 19:53:46,A,2382
1165,57797,2020-03-19 02:20:00,A,91217
1166,8112,2024-12-13 03:03:51,C,31142
1167,41187,2020-07-24 17:29:50,A,70306
1168,33671,2024-06-27 11:13:53,A,90585
1169,86674,2021-06-18 13:42:57,A,89369
1170,98775,2025-10-05 22:05:03,C,6089
1171,64108,2024-12-13 15:43:52,A,95377
1172,77863,2025-03-22 20:12:02,A,76570
1173,58702,2026-10-02 05:32:34,A,72104
1174,26537,2018-02-14 12:33:09,C,84237
1175,15666,2022-06-28 09:29:14,B,86320
1176,22541,2023-10-04 21:33:37,A,37432
1177,55192,2023-08-13 12:22:18,A,89088
1178,68511,2018-02-25 18:04:49,B,8886
1179,89187,2024-05-07 11:53:24,C,90042
1180,32487,2024-09-10 01:13:41,B,45297
1181,91889,2023-07-31 13:59:37,A,53178
1182,57872,2022-08-31 20:42:10,A,96126
1183,94663,2023-11-06 07:54:47,A,41360
1184,30589,2026-08-20 07:24:55,A,29772
1185,79410,2019-04-02 01:24:20,A,82165
1186,20568,2024-06-23 02:54:10,A,14882
1187,72478,2025-07-14 00:19:04,A,24196
1188,87654,2026-12-04 01:39:16,A,81044
