CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
22152,A20361,72853,1,1
58257,A99302,51037,3,4
87889,A65783,56712,3,4
37405,A40422,28296,4,4
51539,A70812,54801,4,3
77837,A29589,51729,1,2
20801,A79155,34691,3,4
43592,A45782,17613,3,3
86501,A30143,73004,3,3
16936,A23829,93913,1,1
46915,A90078,56422,4,4
26011,A2101,89592,3,4
97205,A7644,49875,3,3
81497,A36554,38730,1,3
92198,A34052,39069,4,2
68942,A49689,46585,1,4
10018,A52578,48510,3,3
13526,A5866,35442,1,4
33810,A97743,57162,4,3
14036,A50928,92176,1,3
74432,A26410,28406,4,4
2432,A81890,34000,2,1
75680,A49627,33822,2,3
21973,A64935,12481,1,4
99057,A23224,85968,2,3
12739,A45885,84510,3,4
51826,A49715,61132,1,2
89248,A35896,11953,3,1
63443,A69660,44461,3,2
95411,A71236,98163,2,3
75283,A4573,99889,4,3
57924,A20360,81836,1,1
93285,A92572,97921,3,4
55181,A8496,80015,3,2
75113,A82992,13888,1,3
76258,A58484,75170,1,3
49924,A54613,70220,4,4
49735,A25203,57337,1,4
78295,A85410,65714,1,4
33209,A80396,26187,2,4
50669,A50629,11867,2,3
28173,A66918,11061,1,2
46281,A81084,51027,2,4
53458,A1100,27196,3,4
54896,A76014,88468,2,4
69240,A53380,6609,1,1
15132,A29589,41126,1,4
54904,A85243,63165,3,4
5430,A46625,86833,2,4
43987,A46757,37608,4,4
30980,A43943,37824,4,4
79808,A22440,15441,4,4
59346,A53160,43572,1,2
61341,A43359,71045,3,4
32491,A76787,90364,1,2
33611,A17796,58502,4,2
72790,A93185,88941,4,2
85453,A48183,39082,2,1
84889,A63691,11725,4,3
17581,A68007,4934,4,1
36353,A61996,6046,2,4
11471,A29649,90840,4,2
60624,A58216,44662,1,3
24497,A38930,15987,4,1
99184,A31067,98782,3,1
40127,A2552,15868,2,3
39960,A55600,83559,3,4
3062,A56188,67992,1,3
5986,A27176,40255,3,4
16785,A5858,84989,3,1
12343,A92545,26447,2,3
17967,A31739,88577,2,1
73,A1631,84253,3,2
80052,A41239,75314,2,1
6808,A96967,15139,2,3
83270,A83540,63030,4,3
90030,A28954,87072,3,2
96241,A69042,99962,2,3
82601,A45554,70240,1,1
14204,A38780,25180,2,2
41360,A26597,99476,4,2
5833,A43480,83162,4,4
33037,A70653,12136,3,4
64908,A469,49070,2,1
24174,A73843,64992,3,4
59509,A36974,54089,1,3
89724,A82067,75016,2,4
39152,A47947,29088,1,1
10341,A12337,6052,2,2
34530,A79269,88848,1,2
54907,A14741,17464,3,4
72501,A80766,74641,3,4
59029,A30080,56566,1,4
7105,A32302,74295,1,2
7709,A15325,9834,1,2
94663,A64871,91166,3,1
33353,A47264,66346,2,2
8776,A97084,82987,1,2
34481,A25896,95277,1,3
2484,A97156,75566,3,1
42720,A92071,26026,4,4
94856,A83527,17993,3,1
89599,A41634,60944,1,3
42479,A46653,92021,4,4
57901,A31502,12178,3,2
60296,A35493,18311,2,2
89032,A30576,48304,4,1
37158,A59026,50709,3,3
68264,A99365,81994,3,4
56314,A91975,29165,4,3
89686,A9664,23508,3,2
99384,A47913,192,2,4
70003,A34405,48219,1,4
51081,A63900,43695,2,2
17022,A80173,81664,1,3
84719,A11102,14667,1,4
16869,A12649,26363,2,2
47727,A63315,81016,4,4
5525,A95591,42223,3,1
76835,A69124,59841,1,3
3513,A49043,32243,4,1
71535,A1509,91234,1,1
78023,A51562,8262,4,2
4845,A87808,92201,4,4
40802,A16541,76270,2,4
746,A68762,34296,2,3
11790,A7242,72862,4,3
19121,A75523,27544,3,4
46239,A81730,13768,1,3
33349,A77356,58234,2,2
2381,A72688,58121,3,1
59330,A71529,57181,4,4
27873,A50157,79961,2,1
8465,A57161,91420,2,3
93381,A58664,63556,3,3
46953,A50845,1105,4,2
41728,A93563,36791,1,4
76007,A27584,37363,2,3
60834,A62747,88170,1,2
89610,A64880,20172,4,1
74281,A11686,62373,1,4
32105,A24853,80361,3,2
10295,A62013,42286,4,2
37336,A52442,28872,3,1
98978,A25496,74284,4,4
20438,A80004,53034,3,1
842,A59833,60422,4,3
72785,A76408,16306,3,1
15394,A45082,15384,2,1
35813,A72987,73295,3,3
70409,A22116,29722,4,1
61491,A6766,82564,3,3
96746,A76071,56114,4,4
91260,A77167,56277,2,1
42034,A79393,81080,4,4
28551,A67073,73064,3,3
64519,A14362,33966,4,1
74145,A52792,62927,2,1
95343,A6536,34902,3,3
36814,A33998,7356,4,3
38513,A41068,26489,2,3
7238,A8778,9430,3,4
40430,A76015,71019,2,2
78952,A95209,14959,2,3
70064,A74316,36103,1,2
58081,A13701,14631,1,4
6795,A43217,6867,4,2
23005,A75963,85606,3,1
28633,A9251,40945,1,2
61246,A71406,30164,4,1
20457,A14391,63506,1,3
13327,A46543,73546,1,1
39793,A55769,14023,2,4
87391,A70080,5584,3,3
56032,A26721,51303,3,1
30510,A51571,9280,4,4
42295,A32753,36536,3,4
11454,A17838,29919,4,3
16061,A94748,93009,1,3
5030,A60582,11555,4,4
75150,A83151,42274,4,1
54722,A67458,14509,3,2
54282,A7125,57085,1,4
3001,A18445,8348,3,4
5265,A99191,91419,3,3
21019,A55902,32249,4,4
91939,A25099,36114,3,1
85236,A26627,74202,1,1
23092,A15185,1896,4,2
93740,A40557,41021,3,3
92928,A24035,93276,4,1
3035,A50725,28370,3,1
29727,A86485,19135,3,3
72030,A52581,91518,2,1
41586,A72521,7131,3,3
42879,A13524,79996,1,1
73814,A88733,39585,1,1
86770,A91263,407,2,3
53233,A34880,99562,1,2
80576,A70943,585,3,1
14954,A53677,89497,2,4
38215,A52289,50449,2,4
51649,A49627,33822,3,4
54669,A28092,72883,3,3
42375,A15761,65154,2,2
21985,A72227,45627,3,4
94771,A54642,75189,2,2
38142,A20180,60306,4,3
70343,A86501,13535,4,3
55908,A80686,26700,3,4
85735,A18624,23120,1,2
53110,A55709,84729,2,4
56212,A70579,44805,2,4
30317,A21873,35354,2,1
8335,A33929,83375,4,1
61202,A43733,96465,1,2
50027,A41638,72709,2,2
50908,A35874,31476,4,2
70185,A95239,47005,4,1
9463,A28968,48047,3,3
83781,A88618,66715,2,2
45382,A4373,88401,3,2
51491,A29485,14467,1,3
34911,A89551,79296,2,2
27115,A24976,22128,2,2
84968,A21961,56266,3,2
70079,A30371,30424,3,1
22174,A70550,98490,4,1
7813,A81652,38442,4,3
43418,A18072,18069,1,4
23987,A96130,46551,1,1
90487,A13684,74976,4,1
60654,A26493,38098,1,1
74369,A52718,62659,2,3
73042,A41666,45898,4,2
70236,A55966,73335,2,4
48284,A47261,29454,1,4
47461,A5791,7749,2,1
18422,A37651,93568,2,2
41836,A67041,7751,4,1
68871,A863,53653,1,1
18929,A26308,70580,2,3
14470,A65531,5582,2,1
59021,A47667,46665,1,3
90002,A61682,97581,4,4
67495,A21343,16515,3,3
6855,A66083,42898,2,1
74803,A82779,90514,3,4
76161,A83099,27893,3,4
96956,A84742,79861,1,3
37866,A75007,22169,4,4
74692,A76167,40292,4,4
14785,A85081,42353,2,4
17372,A36856,34475,4,4
4340,A58990,95168,3,1
15905,A69837,2871,1,1
70216,A56229,53588,2,4
51459,A87991,62357,4,3
37658,A59006,43739,2,1
60688,A36144,32710,3,4
67184,A80401,67540,3,1
58734,A33831,35296,4,4
55289,A60163,97009,2,1
82193,A27990,2479,3,1
53671,A77615,30544,1,4
92246,A34918,54121,4,3
88717,A48768,56386,3,1
92481,A97879,85717,2,1
10585,A22104,13484,3,3
2128,A26900,32288,4,2
43305,A84096,63898,4,1
97841,A38813,88378,3,3
38509,A92562,77016,2,2
30331,A35222,41898,1,1
71169,A52860,58039,1,1
41832,A35310,56572,4,4
27510,A61919,29160,3,1
54315,A75230,37759,3,2
46240,A69775,37341,2,4
82840,A65160,75328,4,4
19151,A61791,625,4,1
68223,A53157,57389,1,3
68713,A99907,4727,3,4
72769,A4937,14325,3,4
20021,A3139,23482,2,1
28909,A51426,67650,4,1
95341,A74099,73507,1,3
46482,A31145,98593,4,3
480,A69984,62347,4,2
63265,A88314,33560,2,2
12528,A33296,96418,2,4
15048,A97533,69243,2,2
2448,A30625,17304,1,4
30211,A72693,81270,1,2
30597,A91159,56534,2,2
97543,A20087,14414,1,1
93662,A52701,41498,3,3
9,A93824,74821,4,3
52631,A93926,29379,1,4
99758,A95060,21849,4,4
46049,A56106,98175,3,2
80767,A22350,44797,2,1
99285,A98716,43138,1,1
67637,A19624,54508,2,3
1353,A92229,18265,2,2
26027,A97146,70948,3,2
84817,A22333,47618,3,4
46054,A5473,1595,3,2
1321,A45148,51752,2,3
57269,A47533,38859,1,3
59011,A33478,50294,3,3
17081,A29271,48777,3,4
71213,A80240,83004,3,4
88351,A33069,4958,2,2
42401,A32216,18003,4,1
61,A12190,80431,4,1
63168,A3585,83135,2,3
7105,A11822,14046,3,1
60864,A92688,98425,4,1
87974,A75099,24671,4,2
46621,A6703,90086,1,1
71247,A4084,2838,2,1
55097,A68796,72834,4,2
31144,A83417,6861,3,3
35167,A75938,29917,2,2
54061,A25639,34457,1,1
47162,A1423,4344,3,4
60458,A99961,73214,4,4
926,A69997,71865,3,4
50468,A49897,68666,2,3
38242,A24928,20795,2,1
1650,A38833,51596,2,4
58243,A39444,20298,2,3
69326,A18612,58028,2,2
561,A54973,92610,2,1
20251,A57307,60860,2,1
2515,A36302,44813,1,1
53898,A4859,45422,4,4
22991,A72428,41839,3,1
22832,A63948,77208,4,1
79671,A11750,58609,3,2
14650,A78820,65094,1,3
58434,A23099,42200,3,2
21309,A66341,80728,1,1
9404,A53416,30163,2,3
57006,A16516,88312,4,2
45418,A99259,10729,4,1
3110,A91207,31424,4,1
39939,A11263,31926,4,1
51292,A81663,32634,2,2
69694,A75381,92277,4,1
73357,A12404,86617,1,4
15091,A46284,88772,4,4
29307,A95510,44891,2,1
22887,A80199,89849,4,2
60066,A91505,35385,3,4
80743,A20151,35633,1,4
68669,A34104,36369,4,4
32426,A44126,78079,2,2
37868,A24752,34332,3,2
46773,A63811,71260,3,4
28616,A80052,27998,2,4
68903,A91442,82703,4,3
8666,A15742,71971,1,3
29078,A12949,12232,1,2
26723,A79252,65210,2,1
17386,A52106,56607,3,2
96262,A64215,53317,2,4
57870,A59324,30331,4,2
17762,A23628,67409,4,3
75416,A28458,38279,2,1
528,A93327,80287,4,2
28987,A24292,50050,3,4
40191,A98848,48762,4,2
9043,A13781,16156,4,4
68582,A9575,68706,2,1
36653,A51267,95232,1,3
59313,A25348,97386,2,4
43150,A37054,8855,2,3
42514,A5398,4345,4,3
69424,A3737,58507,1,2
11697,A42408,1531,3,2
55244,A38246,597,2,4
49473,A30566,14931,1,4
91243,A30671,53655,1,1
86075,A21388,52784,1,1
24390,A10375,59004,2,1
30522,A8947,53937,2,3
58508,A13984,27880,3,3
2885,A5796,31801,1,3
51797,A2320,79680,3,4
40272,A79898,30134,4,2
36460,A71801,97973,3,2
89484,A99538,69748,1,2
64476,A44325,29741,3,2
91627,A14938,18543,3,4
68830,A99546,57647,2,4
82546,A77254,11329,4,3
24714,A47866,92851,2,1
12356,A5268,92884,3,2
91194,A21372,6456,1,4
20306,A57487,55120,1,3
90385,A95503,45326,2,2
31453,A23147,63605,2,3
23094,A7015,59443,4,4
53772,A82324,16204,2,4
87005,A7891,33252,3,1
7688,A52932,55480,4,4
73059,A43451,78116,3,2
99146,A55557,53970,4,4
29144,A85746,26065,2,2
44610,A64589,80523,4,1
4839,A64211,60446,2,3
35892,A50261,72255,1,2
34697,A91238,24827,3,2
64482,A58402,65212,2,3
73695,A53464,63876,4,4
37764,A89544,47811,3,4
48323,A40070,25048,2,1
40165,A28064,81384,4,4
4627,A86607,8171,1,1
70231,A74302,59048,2,1
61008,A19942,98063,4,2
3235,A38925,63426,4,3
95104,A15591,10758,1,2
81143,A79365,42519,1,4
99324,A74921,32802,4,4
92007,A35417,86022,3,2
17624,A8861,81646,2,1
42451,A43989,8655,2,1
42486,A41535,1245,2,2
58497,A62086,32310,3,3
19117,A56990,78359,3,1
64157,A22668,69648,1,4
75852,A71542,45819,4,2
14835,A91812,89224,3,2
60781,A93781,46504,1,4
70656,A89859,7943,2,4
92015,A99841,21633,1,2
10311,A12450,33633,4,3
92637,A38202,75030,1,1
17570,A87653,46757,4,2
10533,A89995,43405,4,1
32279,A7911,41735,2,3
89381,A90815,2837,3,1
40886,A69560,89714,3,1
667,A80252,14484,2,2
50286,A74004,64335,3,1
61403,A88201,93831,1,2
3573,A15758,65859,2,2
91333,A26803,5733,4,4
30965,A9614,64072,2,3
84024,A32930,72021,2,2
93747,A5604,99056,1,2
91729,A428,61919,3,3
56146,A60994,57034,3,1
68940,A96456,21495,3,2
50772,A23413,18819,2,2
95012,A61928,60715,3,3
76770,A83816,35309,2,3
42170,A39124,65955,2,4
65313,A39788,39269,1,2
6070,A69545,658,2,1
3202,A9030,71050,2,3
50006,A76298,26841,3,2
7231,A13038,95230,2,3
865,A68313,30067,3,4
17072,A86115,96056,4,4
81897,A66113,26876,2,1
74098,A15469,1999,3,1
74475,A51395,24354,2,3
52664,A93335,35284,1,1
28952,A28005,67957,2,4
91,A85791,52499,4,4
89658,A52648,93257,3,1
61355,A41045,63136,1,4
49629,A93516,12805,1,3
60204,A10488,82201,2,3
1740,A96302,79783,1,2
1248,A41904,74896,1,3
10836,A66703,34470,3,1
57770,A77123,74919,1,1
69065,A17762,38544,3,3
65852,A6664,67210,1,4
30832,A58795,27414,4,4
94118,A82369,95136,4,4
2791,A74626,29558,1,4
68032,A82833,59098,2,1
93610,A85,79759,1,2
88870,A97322,23863,1,3
32781,A16133,72677,4,3
86575,A5427,4206,2,3
86099,A92112,12427,4,4
53106,A31315,70370,2,3
86914,A6515,46471,4,2
43884,A8440,80726,4,1
10060,A35975,57892,2,2
91654,A57342,6647,4,3
12100,A11871,38495,4,4
17875,A46344,5405,1,2
36348,A28602,6983,1,4
94345,A7566,90536,4,2
99595,A21252,45565,4,1
83978,A76086,82087,4,3
977,A42222,3529,3,4
45898,A83171,17580,1,1
34898,A12688,89521,4,1
67307,A57660,44215,1,3
12622,A32111,8868,3,3
89683,A28330,23601,3,3
70021,A43480,83162,4,2
29851,A8561,84195,2,1
68394,A91356,31344,4,2
1173,A25646,96255,1,2
25091,A75162,82931,1,4
81023,A89269,73880,4,1
89828,A49886,26914,4,3
87815,A65263,17535,3,2
73449,A25755,84796,1,2
16237,A31492,56985,4,4
41610,A23255,62294,2,4
50593,A63344,15367,1,1
29745,A87013,27913,1,4
86295,A67110,94730,3,4
315,A14407,71201,1,3
19495,A48293,88044,3,2
30219,A95082,7483,3,4
44797,A32028,84693,2,4
10650,A67182,8609,2,1
51062,A91041,38570,3,1
4151,A33557,82202,1,2
1103,A24639,48848,2,1
33368,A28068,85292,2,3
57898,A80504,26711,2,2
68851,A32581,44629,3,4
13878,A89574,92411,3,1
60675,A23677,98967,4,4
21128,A76916,17316,2,2
35582,A99509,91648,1,4
95650,A49257,29694,1,1
87101,A74083,79528,3,4
35768,A52250,11195,1,1
28796,A59685,69262,4,4
396,A21568,6724,4,2
92037,A62924,75734,2,2
71710,A34777,15305,2,4
80510,A57990,11778,2,1
28633,A48106,4064,4,4
35953,A76008,65264,2,2
9275,A69635,6388,3,4
44334,A320,72772,3,3
23814,A13479,46983,1,3
64402,A58545,64227,3,2
96456,A33442,62667,2,2
87590,A37820,92676,4,2
32355,A25581,31807,3,2
63250,A64954,60208,4,2
90643,A61855,60060,2,3
11745,A69551,18100,4,3
18383,A22936,8835,2,2
91704,A44104,17167,3,1
46509,A65432,64577,4,1
58047,A75977,41668,4,3
67269,A78473,34873,4,3
58581,A54751,47915,4,2
9451,A83899,57773,2,4
10001,A96799,74716,4,2
38026,A34596,84065,3,3
78369,A67404,42234,1,4
94729,A13815,16275,4,2
95936,A63748,72180,4,3
32265,A81676,57584,1,1
15955,A93741,84441,3,4
66029,A716,22036,2,1
1558,A12547,43355,1,3
97123,A7759,89572,4,4
57630,A53462,19411,2,4
50087,A79003,91405,3,4
71408,A14556,57729,4,1
4138,A37044,96308,4,2
31062,A59733,70935,3,1
59694,A44528,29489,3,3
42602,A50581,19094,3,3
16423,A39756,33846,1,1
64903,A89266,10386,3,4
5512,A63410,49598,4,4
98450,A97306,77139,1,4
73194,A36132,65391,1,1
41171,A73803,62907,1,3
19093,A41235,83814,1,2
71637,A1895,76711,2,3
95110,A57723,23049,3,3
94471,A75005,7165,2,2
80650,A25300,81066,1,2
94607,A40088,52733,1,1
20997,A79215,6654,2,1
3316,A16014,84011,1,2
53044,A49960,47805,4,4
85938,A48396,77432,3,1
1687,A23589,74901,3,1
56545,A78633,52768,2,2
50928,A43299,3646,1,3
31312,A48331,48063,4,3
77732,A64104,50161,3,1
13264,A34351,84932,3,3
20302,A39735,29953,2,1
83497,A40648,83588,3,1
26897,A68625,72736,1,2
1751,A90147,58531,3,1
38043,A42905,14240,4,4
50510,A19873,69690,2,1
18258,A86203,47934,1,2
82718,A37508,72196,4,4
48194,A77299,4063,2,4
76942,A62180,59082,2,4
652,A84724,40843,3,4
13652,A25952,96210,1,3
21456,A19705,7910,4,1
4353,A64333,34553,4,1
33755,A26981,81952,1,2
54148,A60491,25526,2,3
98896,A43909,88701,2,3
95496,A39145,86447,3,2
80603,A99003,58223,2,4
17333,A58276,90285,2,2
22385,A87329,29154,1,1
56815,A74308,26046,4,3
96024,A53496,45727,3,1
86171,A39566,42152,3,2
14588,A7955,48793,2,2
15425,A71405,85203,1,4
96305,A79615,85289,3,2
48250,A19051,39463,1,3
11555,A97978,48606,2,2
12222,A4958,26877,3,3
67661,A92587,14821,3,2
19472,A15707,33950,4,1
12936,A14160,90789,2,3
31734,A46768,10247,2,2
39893,A68485,15118,2,1
33264,A8654,85467,4,4
75861,A44415,95268,1,4
10395,A13386,5707,3,1
84340,A50426,67910,3,4
82377,A98051,81750,1,2
74046,A13400,75484,3,2
6476,A68253,75639,1,3
72863,A68627,45538,4,4
77161,A22311,74263,4,2
63895,A8949,24398,2,4
19965,A30705,97321,3,3
82667,A61289,30388,3,1
72529,A28777,58020,1,3
5447,A82068,67063,4,2
47331,A94423,4978,1,3
27380,A81297,73559,2,2
52319,A37222,33145,3,4
66047,A45880,88003,2,2
77526,A22554,77205,2,2
40737,A99455,97968,1,4
27023,A88818,18842,2,4
80509,A39423,45601,2,4
44799,A64892,99147,4,4
43382,A1583,83748,3,1
73569,A25779,14739,1,3
2365,A31489,63648,2,4
86825,A21876,50341,1,3
79657,A62068,23636,2,2
74126,A22157,28455,2,2
19023,A17464,58711,1,3
46305,A18340,65678,3,1
68172,A64101,82127,1,3
89170,A16300,12073,2,3
58365,A69654,49105,1,3
81895,A78456,64369,4,1
40918,A25247,44464,2,1
50515,A77170,13821,2,2
59753,A11666,94299,1,2
32039,A87907,7768,4,3
23585,A28737,79436,2,2
13035,A37220,8237,2,1
84469,A89618,75395,3,4
52046,A25268,39808,4,4
80748,A8003,86240,2,2
60689,A12085,45831,1,2
2878,A74025,24011,1,1
42357,A54932,27682,4,4
39910,A6554,50481,3,1
17267,A81415,63003,1,4
86332,A80387,47160,3,2
87369,A46805,32061,3,2
20596,A58708,31560,3,4
79941,A51406,95077,4,1
81094,A86485,19135,3,4
43396,A47748,66884,2,2
8651,A46983,3428,3,2
80218,A42112,46930,3,3
19181,A24716,53890,3,2
28808,A45924,77013,3,2
94411,A7145,26416,2,4
51077,A1724,86280,1,1
48661,A46781,42067,2,1
96864,A72909,11257,4,1
46622,A61882,40516,1,2
24387,A43439,55024,1,2
56668,A16852,73842,1,4
2664,A60334,98269,3,4
46086,A38145,69670,4,4
74127,A15366,98329,4,2
96277,A64227,27624,4,1
74551,A12985,43674,3,3
73459,A98178,93250,1,1
39852,A7518,37289,1,2
53381,A4973,96398,1,2
70497,A38588,56084,4,2
2495,A70592,41370,1,3
2265,A76611,39851,3,4
48633,A16783,18184,1,4
98675,A67569,18128,2,3
89601,A92991,58881,3,1
77738,A22211,29880,4,1
32858,A67050,4384,2,3
27504,A18153,94293,1,2
13495,A86321,43452,1,4
14601,A16226,70416,2,3
64265,A77348,9772,1,4
9212,A73605,53123,2,1
33825,A40866,8733,4,2
74037,A21527,8490,1,2
80664,A48672,95085,2,3
61311,A95059,50934,3,2
29905,A63742,49367,4,4
36040,A98474,99545,3,4
15134,A61423,41910,4,4
46510,A34700,56132,1,4
93894,A89177,120,4,2
94098,A7669,49775,1,2
50230,A75163,44962,2,2
74440,A86798,21730,2,3
74512,A40941,63439,1,1
53270,A37975,79933,4,2
47130,A42033,73612,4,3
28729,A4287,95372,2,4
37745,A95420,51111,3,1
68943,A53735,78267,2,2
63430,A6654,14431,2,3
77791,A75096,42836,4,1
61222,A92732,3362,2,3
16197,A45202,15559,4,2
13873,A75097,37145,4,2
7595,A88617,84819,2,2
31702,A83894,42774,4,1
95661,A80465,48020,1,4
77012,A65957,2735,4,1
4204,A21084,95922,4,3
80689,A84575,60462,2,1
18382,A80755,3841,3,2
57400,A20505,20590,3,1
61187,A22647,24200,2,3
24502,A78669,85965,4,4
94955,A27294,65516,4,2
8282,A72299,61427,3,4
95186,A95624,19897,2,4
80378,A39653,55439,1,3
68678,A49281,46408,1,3
98781,A70912,5124,2,1
86102,A67096,51260,2,1
65814,A13059,9814,2,4
49325,A4322,62906,1,1
36077,A93637,29735,2,2
39991,A66874,64030,4,3
57309,A80438,28640,1,2
16544,A63826,2493,4,1
73284,A59988,39155,2,3
12794,A41703,26661,3,1
32118,A58997,49013,4,4
55463,A27410,58947,2,2
35585,A65688,90716,3,4
16007,A16648,30058,3,3
38942,A96193,36482,2,2
34625,A3202,95246,2,2
54947,A91629,61828,3,1
12602,A17634,78714,1,3
44606,A76681,94536,1,3
48398,A59325,68764,1,1
14208,A25211,19383,2,1
38420,A92027,9665,2,3
63999,A5008,90158,3,2
28145,A53840,95026,3,1
32645,A51463,64191,3,4
24135,A33540,24604,4,1
20148,A54357,6970,2,1
70500,A1317,30929,4,4
42468,A40959,98312,2,4
78908,A97661,33307,3,3
94727,A62359,55794,4,2
68384,A99387,15329,2,1
15276,A36483,94789,2,3
65044,A92126,3140,4,2
79237,A91898,44089,1,4
3079,A58272,57014,1,4
21947,A91046,46709,2,3
9729,A96446,85807,3,4
39520,A95617,11904,2,1
32075,A2074,92724,3,4
75338,A41386,97236,2,2
11061,A83566,55282,2,1
57805,A32406,7548,3,4
4172,A27545,55592,3,2
48177,A70053,85688,1,3
40047,A56061,77969,3,3
79902,A48324,40751,4,3
97349,A73542,1193,1,2
40891,A34062,4386,3,1
76849,A17843,27359,1,4
93531,A48331,46514,2,3
21634,A94665,39037,2,4
16688,A80810,37358,1,2
76953,A23992,88094,2,2
92299,A69172,46101,4,1
56583,A84699,27979,1,1
9031,A30411,79914,1,2
68582,A27737,71604,2,2
52220,A88584,90959,4,3
989,A37490,10432,3,3
75798,A5515,10988,3,4
33160,A75150,14967,1,3
86015,A7837,97778,2,4
34670,A53054,49167,3,3
82243,A99990,64206,2,4
11394,A31859,2768,3,4
85121,A81116,73725,1,1
87718,A37247,45398,2,2
78196,A5072,36834,1,1
4341,A5604,99056,2,4
88803,A49324,61823,4,1
57437,A23072,70254,1,3
57861,A5099,59067,1,4
42160,A81202,50198,1,4
68292,A51072,15193,1,1
98414,A13337,89760,4,4
6779,A79217,20804,3,4
6799,A99659,15489,3,2
84611,A13419,66639,1,1
95602,A63531,73147,2,4
20255,A5576,86091,1,4
30697,A23142,40294,2,3
54310,A84860,93638,1,3
57548,A8004,92848,3,2
80060,A41860,15379,4,2
65046,A5203,51496,2,1
41974,A59366,47975,1,3
15706,A55427,7517,4,3
8574,A21998,28918,1,2
39377,A27653,93730,2,1
32335,A40337,96701,4,3
67145,A74250,12184,1,2
92469,A95218,24847,1,4
16641,A35561,319,4,4
85020,A80497,23514,1,3
13134,A81452,67029,1,4
47713,A99174,10629,1,3
74977,A48675,62612,2,2
21419,A42375,76236,1,1
57583,A68648,44118,4,4
40246,A58211,7732,1,4
46159,A66406,17785,2,3
554,A18927,1019,2,1
12607,A6821,53526,1,3
54778,A50104,12475,2,3
72115,A53596,85916,4,3
83636,A75491,5532,2,1
3280,A93401,51723,3,4
50279,A88533,14603,4,1
55036,A30534,63793,4,4
76789,A1391,7204,1,2
48275,A78674,76903,3,2
35205,A28244,15436,4,4
5805,A66260,19582,3,1
76304,A48506,29014,4,2
8810,A29932,65204,1,3
80417,A56684,59570,1,1
64925,A27339,58593,4,4
1401,A39082,61471,2,1
59765,A62505,87840,1,2
13572,A28219,25046,2,4
70168,A8945,83560,1,3
12113,A96122,16228,4,4
2665,A42121,30874,1,2
81591,A24358,93362,3,3
28795,A84930,54765,1,2
20658,A50549,11148,1,1
53626,A77630,10805,1,4
88200,A36531,4566,3,1
18010,A29076,13600,3,4
54065,A71641,15523,3,4
65423,A16559,21282,2,1
33615,A61902,41283,1,4
20496,A71247,34899,4,4
95827,A98989,25045,1,4
12213,A71683,11775,3,4
40506,A10418,75090,2,1
95280,A52995,82375,2,4
58604,A73712,73918,2,1
60212,A36428,61806,3,4
38353,A40028,63979,4,3
40301,A99346,17199,4,2
65927,A99050,28766,2,1
95799,A48059,87114,1,2
57127,A9592,90937,2,3
83191,A31804,84889,2,3
99366,A60406,16261,1,1
19684,A23886,48594,1,3
86016,A84858,49681,3,4
67269,A85405,95971,2,3
67456,A28081,78178,3,3
70125,A17965,27504,4,1
45406,A76977,46826,4,1
50083,A17470,30208,3,3
82646,A64372,35079,2,4
71118,A96395,68437,4,4
24869,A43381,81845,4,1
18220,A1429,47664,2,3
90441,A2169,19965,3,1
49011,A9584,80535,3,1
94610,A13154,95117,2,3
97995,A31491,76146,4,2
97806,A59977,14038,1,1
43085,A33642,94719,1,3
23034,A49719,16287,2,2
81558,A42997,21090,2,3
37662,A33270,3769,1,3
14229,A21637,70843,2,3
9503,A98150,77407,1,4
60483,A80557,91372,3,1
97220,A18677,45293,1,1
62747,A74039,25683,4,2
80977,A86613,53086,1,4
12745,A72041,45272,3,3
99626,A58209,57271,3,2
85370,A83642,97668,1,2
66679,A54127,26682,1,2
6385,A326,27984,2,4
12806,A23624,76959,1,3
13023,A12218,11002,4,3
15571,A62718,65432,3,4
6448,A43130,31235,2,3
55691,A41550,52196,1,4
24922,A62463,72059,2,2
66694,A2662,15790,1,1
57576,A38367,57121,1,4
22703,A53603,23008,3,3
56274,A1311,19606,4,4
62513,A40813,10297,1,2
8760,A57712,54590,2,3
82752,A78985,82392,4,4
89710,A32628,96086,1,1
96310,A42828,1498,2,4
48508,A80204,62129,1,4
31211,A37659,92535,3,4
4184,A61453,10466,1,2
61663,A27560,83019,1,3
16989,A46356,28879,3,4
90008,A60537,18551,3,1
77941,A64934,13380,3,3
10948,A50523,62430,4,2
83927,A78647,27993,1,1
39742,A46959,20878,4,2
5997,A49898,10936,4,1
26000,A44550,30628,2,2
37315,A58429,66934,1,4
80198,A14197,11191,2,1
14174,A41500,87991,1,1
81812,A14994,77145,2,2
34412,A67950,59813,2,2
93309,A72433,59517,1,4
44977,A37972,23518,2,2
22311,A84025,55211,2,4
8700,A96174,85740,3,4
38063,A69910,47059,4,3
4328,A2353,46678,2,1
57040,A45227,1132,1,3
61794,A47628,75420,1,4
43308,A37719,18757,3,1
65898,A66551,75661,1,2
98270,A20057,13777,3,3
68049,A41814,84908,4,4
